slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
ptg-vor-dme-un,PTG,PODKAMENNAYA TUNGUSKA VOR/DME,VOR-DME,ENROUTE,113400,81X,1105000,1168000,0,9.000,,,130,61.598888889,90.013333333,197,UN,,,RU
pth-vor-dme-vv,PTH,PHANTHIET VOR/DME,VOR-DME,ENROUTE,114100,88X,1112000,1175000,0,0,,,130,10.928044444,108.072041667,200,VV,,,VN
pth-vor-eg,PTH,PERTH VOR,VOR,ENROUTE,110400,,,,,-2.000,,,130,56.442397222,-3.368600000,0,EG,,,GB
pti-dme-ug,PTI,POTI DME,DME,ENROUTE,111000,47X,1071000,1008000,0,,,,130,42.161666667,41.697222222,100,UG,,,GE
ptj-vor-dme-mm,PTJ,PASTEJE VOR/DME,VOR-DME,ENROUTE,114500,92X,1116000,1179000,0,7.000,,,130,19.645697222,-99.798027778,8379,MM,,,MX
ptk-vor-dme-rk,PTK,PYONGTAEK VOR/DME,VOR-DME,ENROUTE,108200,19X,1043000,980000,0,-7.000,,,25,36.973211111,127.015861111,23,RK,,,KR
ptl-vor-dme-sb,PTL,PETROLINA VOR/DME,VOR-DME,ENROUTE,112100,58X,1082000,1019000,0,-23.000,,,125,-9.363261111,-40.561575000,1240,SB,,,BR
ptm-ndb-sa,PTM,PERITO MORENO NDB,NDB,ENROUTE,285,,,,,,,,50,-46.536388889,-70.986111111,,SA,,,AR
ptn-dme-vi,PTN,PANTNAGAR DME,DME,ENROUTE,112200,59X,1083000,1020000,0,,,,40,29.030980556,79.473661111,764,VI,,,IN
ptn-ndb-se,PTN,PORTOVIEJO NDB,NDB,ENROUTE,390,,,,,,,,50,-1.040000000,-80.472222222,,SE,,,EC
ptn-ndb-vy,PTN,PATHEIN NDB,NDB,ENROUTE,415,,,,,,,,50,16.813100000,94.779694444,,VY,,,MM
ptn-vor-dme-vy,PTN,PATHEIN VOR/DME,VOR-DME,ENROUTE,115600,103X,1127000,1190000,0,-1.000,,,130,16.808688889,94.769550000,37,VY,,,MM
ptp-ndb-sb,PTP,PONTA PORA NDB,NDB,ENROUTE,340,,,,,,,,50,-22.550075000,-55.707161111,,SB,,,BR
ptp-ndb-tf,PTP,POINTE A PITRE NDB,NDB,ENROUTE,385,,,,,,,,50,16.283611111,-61.630944444,,TF,,,GP
ptr-vor-dme-uh,PTR,ITURUP VOR/DME,VOR-DME,ENROUTE,110600,43X,1067000,1004000,0,-8.000,,,130,45.247555556,147.980666667,394,UH,,,RU
pts-vor-dme-sb,PTS,PELOTAS VOR/DME,VOR-DME,ENROUTE,113300,80X,1104000,1167000,0,-14.000,,,150,-31.718883333,-52.327447222,59,SB,,,BR
pts-vor-dme-sl,PTS,POTOSI VOR/DME,VOR-DME,ENROUTE,114900,96X,1120000,1183000,0,-9.500,,,130,-19.523888889,-65.692222222,12949,SL,,,BO
ptt-ndb-sb,PTT,TROMBETAS (ORIXIMINA) NDB,NDB,ENROUTE,205,,,,,,,,50,-1.486333333,-56.397833333,,SB,,,BR
ptv-vor-lf,PTV,PITHIVIERS VOR,VOR,ENROUTE,116500,,,,,-1.000,,,130,48.155583333,2.264777778,0,LF,,,FR
ptw-vortac-k6,PTW,POTTSTOWN VORTAC,VORTAC,ENROUTE,116500,112X,1136000,1199000,0,-9.000,,,40,40.222230556,-75.560250000,285,K6,,,US
ptz-ndb-se,PTZ,PASTAZA (SHELL) NDB,NDB,ENROUTE,340,,,,,,,,50,-1.503277778,-78.068361111,,SE,,,EC
ptz-vor-dme-ul,PTZ,PETROZAVODSK VOR/DME,VOR-DME,ENROUTE,109250,29Y,1053000,1116000,0,13.000,,,130,61.887638889,34.161027778,197,UL,,,RU
pu-ndb-fa,PU,PIETERMARITZBURG NDB,NDB,ENROUTE,407,,,,,,,,50,-29.661277778,30.409766667,,FA,,,ZA
pu-ndb-lf,PU,PAU/PYRENEES NDB,NDB,ENROUTE,364,,,,,,,,25,43.320527778,-0.305111111,,LF,,,FR
pu-ndb-ul-ulli,PU,PULKOVO (ST PETERSBURG) NDB,NDB,TERMINAL,326,,,,,,,,25,59.820666667,30.171444444,,UL,ULLI,,RU
pu-ndb-un-unip,PU,PODKAMENNYA TUNGUSKA NDB,NDB,TERMINAL,290,,,,,,,,15,61.562777778,89.932777778,,UN,UNIP,,RU
pu-ndb-zy,PU,DONGYANGJIAO NDB,NDB,ENROUTE,296,,,,,,,,50,41.506666667,123.291666667,,ZY,,,CN
pu-vor-dme-ws,PU,PAPA UNIFORM (SINGAPORE) VOR/DME,VOR-DME,ENROUTE,115100,98X,1122000,1185000,0,0,,,125,1.423330556,103.933261111,190,WS,,,SG
pub-vortac-k2,PUB,PUEBLO VORTAC,VORTAC,ENROUTE,116700,114X,1138000,1201000,0,8.000,,,130,38.294252778,-104.429447222,4756,K2,,,US
puc-vor-dme-k2,PUC,CARBON (PRICE) VOR/DME,VOR-DME,ENROUTE,115500,102X,1126000,1189000,0,14.000,,,130,39.603191667,-110.753527778,5830,K2,,,US
pud-vor-dme-zs,PUD,PUDONG VOR/DME,VOR-DME,ENROUTE,116900,116X,1140000,1203000,0,-6.000,,,130,31.171666667,121.783333333,10,ZS,,,CN
puf-ndb-k3,PUF,PUFF (ESTHERVILLE) NDB,NDB,ENROUTE,345,,,,,,,,25,43.351530556,-94.737794444,,K3,,,US
pul-vor-dme-ld,PUL,PULA VOR/DME,VOR-DME,ENROUTE,111250,49Y,1073000,1136000,0,4.000,,,130,44.892366667,13.918119444,215,LD,,,HR
pul-vor-dme-sp,PUL,PUCALLPA VOR/DME,VOR-DME,ENROUTE,116700,114X,1138000,1201000,0,-4.000,,,125,-8.375961111,-74.572319444,537,SP,,,PE
puo-ndb-pa,PUO,PRUDHOE BAY NDB,NDB,ENROUTE,368,,,,,,,,25,70.248341667,-148.394138889,,PA,,,US
put-vor-dme-k6,PUT,PUTNAM VOR/DME,VOR-DME,ENROUTE,117400,121X,1145000,1208000,0,-14.000,,,130,41.955461111,-71.844094444,652,K6,,,US
put-vor-dme-vt,PUT,PHUKET VOR/DME,VOR-DME,ENROUTE,116900,116X,1140000,1203000,0,-1.000,,,125,8.115230556,98.306302778,55,VT,,,TH
puw-vor-dme-k1,PUW,PULLMAN (PULLMAN/MOSCOW) VOR/DME,VOR-DME,ENROUTE,109000,27X,1051000,988000,0,20.000,,,40,46.674238889,-117.223502778,2772,K1,,,US
pv-ndb-ly,PV,PETROVARADIN NDB,NDB,ENROUTE,300,,,,,,,,25,45.266305556,19.799500000,,LY,,,RS
pv-ndb-mb,PV,PROVIDENCIALES NDB,NDB,ENROUTE,387,,,,,,,,50,21.777716667,-72.260561111,,MB,,,TC
pva-vor-dme-sv,PVA,PUERTO VIVAS VOR/DME,VOR-DME,ENROUTE,114200,89X,1113000,1176000,0,-9.000,,,25,7.499694444,-71.825472222,1083,SV,,,VE
pvc-ndb-k6,PVC,PROVINCETOWN NDB,NDB,ENROUTE,389,,,,,,,,25,42.068816667,-70.223444444,,K6,,,US
pvd-vor-dme-k6,PVD,PROVIDENCE VOR/DME,VOR-DME,ENROUTE,115600,103X,1127000,1190000,0,-14.000,,,130,41.724341667,-71.429641667,49,K6,,,US
pvh-vor-dme-sb,PVH,PORTO VELHO VOR/DME,VOR-DME,ENROUTE,112700,74X,1098000,1161000,0,-13.000,,,130,-8.714025000,-63.903472222,297,SB,,,BR
pvl-vor-dme-ua,PVL,PAVLODAR VOR/DME,VOR-DME,ENROUTE,114000,87X,1111000,1174000,0,9.000,,,130,52.209611111,77.095027778,500,UA,,,KZ
pvn-vor-dme-mb,PVN,PROVIDENCIALES VOR/DME,VOR-DME,ENROUTE,115600,103X,1127000,1190000,0,-11.000,,,125,21.772241667,-72.266019444,37,MB,,,TC
pvo-dme-ef,PVO,PORVOO DME,DME,ENROUTE,112800,75X,1099000,1162000,0,,,,130,60.294377778,25.588477778,121,EF,,,FI
pvq-ndb-pa,PVQ,PUT RIVER (DEADHORSE) NDB,NDB,ENROUTE,376,,,,,,,,50,70.222655556,-148.416213889,,PA,,,US
pvr-ndb-sl,PVR,EL PORVENIR NDB,NDB,ENROUTE,430,,,,,,,,50,-20.750000000,-63.200000000,,SL,,,BO
pvr-vor-dme-mm,PVR,VALLARTA (PUERTO VALLARTA VOR/DME,VOR-DME,ENROUTE,116500,112X,1136000,1199000,0,7.000,,,150,20.691950000,-105.239316667,39,MM,,,MX
pvu-vor-dme-k2,PVU,PROVO VOR/DME,VOR-DME,ENROUTE,108400,21X,1045000,982000,0,15.000,,,25,40.214936111,-111.721319444,4493,K2,,,US
pvv-vor-fa,PVV,PETRUSVILLE VOR,VOR,ENROUTE,112700,,,,,-23.000,,,130,-30.366225000,24.695016667,0,FA,,,ZA
pvw-vor-dme-k4,PVW,PLAINVIEW VOR/DME,VOR-DME,ENROUTE,112900,76X,1100000,1163000,0,11.000,,,40,34.086191667,-101.790186111,3400,K4,,,US
pw-ndb-fa,PW,PHALABORWA NDB,NDB,ENROUTE,272,,,,,,,,50,-23.917377778,31.153947222,,FA,,,ZA
pw-ndb-lz,PW,TATRY WEST NDB,NDB,ENROUTE,418,,,,,,,,25,49.080111111,20.072527778,,LZ,,,SK
pw-ndb-ue-uhbw,PW,TYNDA NDB,NDB,TERMINAL,480,,,,,,,,15,55.254777778,124.718944444,,UE,UHBW,,RU
pw-ndb-uu-uuyy,PW,SYKTYVKAR NDB,NDB,TERMINAL,345,,,,,,,,25,61.603694444,50.809416667,,UU,UUYY,,RU
pw-ndb-wi,PW,PURWAKARTA NDB,NDB,ENROUTE,250,,,,,,,,50,-6.566666667,107.450000000,,WI,,,ID
pwa-vor-dme-k4,PWA,WILEY POST (OKLAHOMA CITY VOR/DME,VOR-DME,ENROUTE,113400,81X,1105000,1168000,0,8.000,,,25,35.532944444,-97.647177778,1271,K4,,,US
pwc-ndb-k3,PWC,PINE RIVER NDB,NDB,ENROUTE,330,,,,,,,,25,46.727025000,-94.385000000,,K3,,,US
pwe-vortac-k3,PWE,PAWNEE CITY VORTAC,VORTAC,ENROUTE,112400,71X,1095000,1158000,0,5.000,,,130,40.200352778,-96.206280556,1360,K3,,,US
pwf-ndb-k5,PWF,SPORTYS (BATAVIA) NDB,NDB,ENROUTE,245,,,,,,,,25,39.076708333,-84.215402778,,K5,,,US
pwl-vor-dme-k6,PWL,PAWLING (POUGHKEEPSIE) VOR/DME,VOR-DME,ENROUTE,114300,90X,1114000,1177000,0,-12.000,,,40,41.769772222,-73.600552778,1250,K6,,,US
pwl-vor-dme-sc,PWL,PUERTO WILLIAMS VOR/DME,VOR-DME,ENROUTE,114900,96X,1120000,1183000,0,12.000,,,130,-54.929611111,-67.621166667,88,SC,,,CL
px-ndb-lf,PX,PERIGUEUX NDB,NDB,ENROUTE,389,,,,,,,,15,45.166305556,0.912777778,,LF,,,FR
px-ndb-us-uspp,PX,BOLSHOE SAVINO (PERM) NDB,NDB,TERMINAL,705,,,,,,,,25,57.949611111,56.089388889,,US,USPP,,RU
pxm-vor-dme-mm,PXM,ESCONDIDO (PUERTO ESCONDI VOR/DME,VOR-DME,ENROUTE,112500,72X,1096000,1159000,0,4.000,,,125,15.875105556,-97.081713889,312,MM,,,MX
pxn-vortac-k2,PXN,PANOCHE VORTAC,VORTAC,ENROUTE,112600,73X,1097000,1160000,0,16.000,,,40,36.715458333,-120.778683333,2060,K2,,,US
pxr-vortac-k2,PXR,PHOENIX VORTAC,VORTAC,ENROUTE,115600,103X,1127000,1190000,0,12.000,,,150,33.433019444,-111.970200000,1182,K2,,,US
pxt-vortac-k6,PXT,PATUXENT (PATUXENT RIVER) VORTAC,VORTAC,ENROUTE,117600,123X,1147000,1210000,0,-10.000,,,40,38.287855556,-76.400230556,18,K6,,,US
pxv-vortac-k5,PXV,POCKET CITY (EVANSVILLE) VORTAC,VORTAC,ENROUTE,113300,80X,1104000,1167000,0,3.000,,,130,37.928319444,-87.762380556,385,K5,,,US
py-ndb-cy,PY,FORT CHIPEWYAN NDB,NDB,ENROUTE,207,,,,,,,,50,58.761569444,-111.108272222,,CY,,,CA
py-ndb-fa,PY,PLETTENBERG BAY NDB,NDB,ENROUTE,277,,,,,,,,50,-34.090497222,23.325969444,,FA,,,ZA
py-ndb-lf,PY,LE PUY NDB,NDB,ENROUTE,372,,,,,,,,15,45.018166667,3.814944444,,LF,,,FR
py-ndb-nc,PY,PENRHYN NDB,NDB,ENROUTE,400,,,,,,,,50,-8.994163889,-158.043841667,,NC,,,CK
py-ndb-sk,PY,APIAY NDB,NDB,ENROUTE,250,,,,,,,,50,4.075622222,-73.545452778,,SK,,,CO
py-vor-dme-ay,PY,PORT MORESBY VOR/DME,VOR-DME,ENROUTE,117000,117X,1141000,1204000,0,6.000,,,130,-9.453333333,147.215000000,523,AY,,,PG
pya-ndb-k6,PYA,PENN YAN NDB,NDB,ENROUTE,260,,,,,,,,25,42.643952778,-77.056183333,,K6,,,US
pyc-ndb-pa,PYC,PITSAND (KUPARUK) NDB,NDB,ENROUTE,290,,,,,,,,25,70.328038889,-149.635333333,,PA,,,US
pye-vor-dme-k2,PYE,POINT REYES VOR/DME,VOR-DME,ENROUTE,113700,84X,1108000,1171000,0,17.000,,,130,38.079755556,-122.867827778,1340,K2,,,US
pyr-dme-ils-lf-lfbp,PYR,PAU/PYRENEES DME-ILS,DME-ILS,TERMINAL,110100,38X,1062000,999000,0,,,,25,43.375277778,-0.412277778,663,LF,LFBP,,FR
pyr-gs-lf-lfbp,PYR,GS 31,GS,TERMINAL,110100,,,,,,305.899,3.00,18,43.375277778,-0.412277778,608,LF,LFBP,31,FR
pyr-ils-iii-lf-lfbp,PYR,ILS 31,ILS-III,TERMINAL,110100,,,,,,305.899,,18,43.389083333,-0.436000000,608,LF,LFBP,31,FR
pyx-ndb-k4,PYX,PERRYTON NDB,NDB,ENROUTE,266,,,,,,,,25,36.412344444,-100.747744444,,K4,,,US
pz-ndb-fa,PZ,PIETERMARITZBURG NDB,NDB,ENROUTE,257,,,,,,,,50,-29.705633333,30.449461111,,FA,,,ZA
pz-ndb-lj,PZ,PORTOROZ NDB,NDB,ENROUTE,388,,,,,,,,50,45.477472222,13.614916667,,LJ,,,SI
pz-ndb-ly-lybt,PZ,BATAJNICA (BELGRADE) NDB,NDB,TERMINAL,320,,,,,,,,15,44.953111111,20.226694444,,LY,LYBT,,RS
pz-ndb-us-usmm,PZ,NADYM NDB,NDB,TERMINAL,485,,,,,,,,25,65.439277778,72.741694444,,US,USMM,,RU
pza-vor-dme-mn,PZA,PUERTO CABEZAS VOR/DME,VOR-DME,ENROUTE,112900,76X,1100000,1163000,0,0,,,130,14.045208333,-83.388280556,18,MN,,,NI
pza-vor-sp,PZA,PUERTO ESPERANZA VOR,VOR,ENROUTE,113900,,,,,-7.000,,,125,-9.769166667,-70.705000000,0,SP,,,PE
pzd-vor-dme-k7,PZD,PECAN (ALBANY) VOR/DME,VOR-DME,ENROUTE,116100,108X,1132000,1195000,0,-2.000,,,40,31.655205556,-84.293100000,292,K7,,,US
q-ndb-zg,Q,CHANGSHA NDB,NDB,ENROUTE,265,,,,,,,,25,28.166547222,113.221127778,,ZG,,,CN
q-ndb-zw-zwtn,Q,HOTAN NDB,NDB,TERMINAL,418,,,,,,,,25,37.046808333,79.835311111,,ZW,ZWTN,,CN
qa-dme-bg,QA,UUMMANNAQ DME,DME,TERMINAL,110150,38Y,1062000,1125000,0,,,,40,70.732472222,-52.696175000,289,BG,,,GL
qa-ndb-oj,QA,QUEEN ALIA NDB,NDB,ENROUTE,410,,,,,,,,50,31.730544444,36.094580556,,OJ,,,JO
qaa-dme-ils-le-lebl,QAA,JOSEP TARRADELLAS/EL PRAT DME-ILS,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.200,,,,25,41.296777778,2.074972222,20,LE,LEBL,,ES
qaa-gs-le-lebl,QAA,GS 07L,GS,TERMINAL,110300,,,,,,065.511,3.00,18,41.296777778,2.074972222,8,LE,LEBL,07L,ES
qaa-ils-iii-le-lebl,QAA,ILS 07L,ILS-III,TERMINAL,110300,,,,,,65.511,,18,41.306916667,2.107222222,8,LE,LEBL,07L,ES
qaa-vor-dme-oj,QAA,QUEEN ALIA VOR/DME,VOR-DME,ENROUTE,115200,99X,1123000,1186000,0,5.000,,,130,31.739722222,36.157500000,2736,OJ,,,JO
qat-dme-ils-ot-othh,QAT,HAMAD INTL DME-ILS,DME-ILS,TERMINAL,108100,18X,1042000,979000,0,,,,25,25.287950000,51.589700000,32,OT,OTHH,,QA
qat-gs-ot-othh,QAT,GS 16R,GS,TERMINAL,108100,,,,,,158.278,3.00,18,25.287947222,51.589686111,13,OT,OTHH,16R,QA
qat-ils-iii-ot-othh,QAT,ILS 16R,ILS-III,TERMINAL,108100,,,,,,158.278,,18,25.252772222,51.606577778,13,OT,OTHH,16R,QA
qb-ndb-cy,QB,QUEBEC NDB,NDB,ENROUTE,230,,,,,,,,50,46.749844444,-71.462525000,,CY,,,CA
qbl-vor-dme-ub,QBL,GABALA VOR/DME,VOR-DME,ENROUTE,112500,72X,1096000,1159000,0,6.000,,,130,40.832388889,47.718277778,1300,UB,,,AZ
qd-ndb-cy,QD,THE PAS NDB,NDB,ENROUTE,284,,,,,,,,50,53.978519444,-101.080880556,,CY,,,CA
qdi-ndb-yb,QDI,QUIRINDI NDB,NDB,ENROUTE,386,,,,,,,,50,-31.492777778,150.523888889,,YB,,,AU
qet-vor-dme-mm,QET,QUERETARO VOR/DME,VOR-DME,ENROUTE,113000,77X,1101000,1164000,0,7.000,,,150,20.617458333,-100.193625000,6463,MM,,,MX
qg-ndb-cy,QG,WINDSOR NDB,NDB,ENROUTE,353,,,,,,,,25,42.312680556,-82.868525000,,CY,,,CA
qh-ndb-cy,QH,WATSON LAKE NDB,NDB,ENROUTE,248,,,,,,,,50,60.176663889,-128.844933333,,CY,,,CA
qha-vor-dme-ha,QHA,MEKELE VOR/DME,VOR-DME,ENROUTE,116600,113X,1137000,1200000,0,3.000,,,130,13.472772222,39.524747222,7406,HA,,,ET
qi-ndb-cy,QI,YARMOUTH NDB,NDB,ENROUTE,206,,,,,,,,25,43.793505556,-66.125961111,,CY,,,CA
qim-vor-dme-zw,QIM,QIEMO VOR/DME,VOR-DME,ENROUTE,114300,90X,1114000,1177000,0,2.000,,,130,38.151666667,85.536666667,4072,ZW,,,CN
qit-vor-dme-se,QIT,CONDORCOCHA (QUITO) VOR/DME,VOR-DME,ENROUTE,115300,100X,1124000,1187000,0,-4.000,,,130,-0.038472222,-78.511250000,11778,SE,,,EC
qiy-vor-dme-zl,QIY,QINGYANG VOR/DME,VOR-DME,ENROUTE,113400,81X,1105000,1168000,0,-3.000,,,130,35.796666667,107.598333333,4629,ZL,,,CN
qjg-vor-dme-zu,QJG,QIJIANG VOR/DME,VOR-DME,ENROUTE,112700,74X,1098000,1161000,0,-2.000,,,130,29.051666667,106.665000000,2000,ZU,,,CN
ql-ndb-cy,QL,LETHBRIDGE NDB,NDB,ENROUTE,248,,,,,,,,25,49.605322222,-112.894375000,,CY,,,CA
ql-ndb-vv,QL,CA MAU NDB,NDB,ENROUTE,305,,,,,,,,50,9.176194444,105.176694444,,VV,,,VN
qm-ndb-cy,QM,MONCTON NDB,NDB,ENROUTE,224,,,,,,,,50,46.110644444,-64.582050000,,CY,,,CA
qn-dme-bg,QN,QAANAAQ DME,DME,TERMINAL,108350,20Y,1044000,1107000,0,,,,130,77.487388889,-69.372952778,69,BG,,,GL
qn-ndb-cy,QN,NAKINA NDB,NDB,ENROUTE,233,,,,,,,,50,50.179083333,-86.631433333,,CY,,,CA
qn-vor-dme-nz,QN,QUEENSTOWN VOR/DME,VOR-DME,ENROUTE,113600,83X,1107000,1170000,0,24.000,,,125,-44.984113889,168.782647222,2048,NZ,,,NZ
qnv-vor-dme-se,QNV,NORTE VOR/DME,VOR-DME,ENROUTE,117400,121X,1145000,1208000,0,-4.000,,,130,0.017138889,-78.360472222,8465,SE,,,EC
qnx-vor-dme-zu,QNX,QIANXI VOR/DME,VOR-DME,ENROUTE,113100,78X,1102000,1165000,0,-2.000,,,130,27.041666667,106.030000000,1,ZU,,,CN
qp-ndb-zg,QP,ERTANG NDB,NDB,ENROUTE,213,,,,,,,,50,24.670000000,110.776666667,,ZG,,,CN
qpr-vor-dme-lf,QPR,QUIMPER PLUGUFFAN VOR/DME,VOR-DME,ENROUTE,117800,125X,1149000,1212000,0,-2.000,,,130,47.957277778,-4.184722222,315,LF,,,FR
qq-ndb-bg,QQ,QAANAAQ NDB,NDB,ENROUTE,336,,,,,,,,50,77.479125000,-69.325919444,,BG,,,GL
qq-ndb-cy,QQ,COMOX NDB,NDB,ENROUTE,400,,,,,,,,50,49.754000000,-124.958097222,,CY,,,CA
qq-ndb-wi,QQ,PADANG NDB,NDB,ENROUTE,325,,,,,,,,25,-0.922194444,100.361475000,,WI,,,ID
qqz-vor-dme-va,QQZ,VADODARA VOR/DME,VOR-DME,ENROUTE,117300,120X,1144000,1207000,0,0,,,130,22.332972222,73.225055556,149,VA,,,IN
qr-dme-ils-lf-lfrq,QR,PLUGUFFAN DME-ILS,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0,,,,25,47.973555556,-4.160222222,332,LF,LFRQ,,FR
qr-gs-lf-lfrq,QR,GS 28,GS,TERMINAL,110300,,,,,,273.519,3.00,18,47.973555556,-4.160222222,276,LF,LFRQ,28,FR
qr-ils-i-lf-lfrq,QR,ILS 28,ILS-I,TERMINAL,110300,,,,,,273.519,,18,47.975722222,-4.186944444,276,LF,LFRQ,28,FR
qr-ndb-cy,QR,REGINA NDB,NDB,ENROUTE,290,,,,,,,,25,50.369533333,-104.572783333,,CY,,,CA
qsv-vor-dme-se,QSV,SUR (QUITO) VOR/DME,VOR-DME,ENROUTE,116800,115X,1139000,1202000,0,-4.000,,,130,-0.301694444,-78.343805556,9347,SE,,,EC
qt-ndb-cy,QT,THUNDER BAY NDB,NDB,ENROUTE,332,,,,,,,,25,48.346341667,-89.433863889,,CY,,,CA
qt-ndb-op,QT,QUETTA NDB,NDB,ENROUTE,348,,,,,,,,25,30.250000000,66.933333333,,OP,,,PK
qt-vor-dme-op,QT,QUETTA VOR/DME,VOR-DME,ENROUTE,114700,94X,1118000,1181000,0,2.000,,,130,30.257766667,66.936013889,5226,OP,,,PK
qtr-vor-dme-oj,QTR,QATRANEH VOR/DME,VOR-DME,ENROUTE,112900,76X,1100000,1163000,0,3.000,,,125,31.248447222,36.059530556,2628,OJ,,,JO
qtv-vor-dme-zw,QTV,QITAI VOR/DME,VOR-DME,ENROUTE,112100,58X,1082000,1019000,0,2.000,,,130,43.988333333,89.611666667,2000,ZW,,,CN
qu-ndb-cy,QU,GRANDE PRAIRIE NDB,NDB,ENROUTE,221,,,,,,,,50,55.137425000,-118.812886111,,CY,,,CA
qu-ndb-zb-zbaa,QU,BEIJING CAPITAL NDB,NDB,TERMINAL,240,,,,,,,,25,39.992891667,116.610152778,,ZB,ZBAA,,CN
qun-vor-dme-oe,QUN,QUNFIDAH VOR/DME,VOR-DME,ENROUTE,113300,80X,1104000,1167000,0,3.000,,,130,19.369805556,41.074833333,120,OE,,,SA
qv-ndb-cy,QV,YORKTON NDB,NDB,ENROUTE,385,,,,,,,,25,51.216111111,-102.541944444,,CY,,,CA
qw-ndb-cy,QW,NORTH BATTLEFORD NDB,NDB,ENROUTE,302,,,,,,,,25,52.803744444,-108.335108333,,CY,,,CA
qx-ndb-cy,QX,GANDER NDB,NDB,ENROUTE,280,,,,,,,,50,48.964447222,-54.670244444,,CY,,,CA
qy-ndb-cy,QY,SYDNEY NDB,NDB,ENROUTE,263,,,,,,,,50,46.211388889,-59.975555556,,CY,,,CA
qz-ndb-va,QZ,VADODARA NDB,NDB,ENROUTE,304,,,,,,,,25,22.334777778,73.209333333,,VA,,,IN
r-ndb-lk,R,RADA (OSTRAVA) NDB,NDB,ENROUTE,534,,,,,,,,15,49.679344444,18.084066667,,LK,,,CZ
r-ndb-sa,R,RIO CUARTO NDB,NDB,ENROUTE,305,,,,,,,,25,-33.107958333,-64.287513889,,SA,,,AR
r-ndb-sc-scfa,R,ANTOFAGASTA NDB,NDB,TERMINAL,305,,,,,,,,25,-23.470000000,-70.448055556,,SC,SCFA,,CL
r-ndb-sc-scip,R,MATAVERI INTL (ISLA DE PASCUA) NDB,NDB,TERMINAL,305,,,,,,,,25,-27.156111111,-109.440555556,,SC,SCIP,,CL
r-ndb-se,R,GUAYAQUIL NDB,NDB,ENROUTE,315,,,,,,,,25,-2.133333333,-79.868888889,,SE,,,EC
r-ndb-sl,R,COCHABAMBA NDB,NDB,ENROUTE,402,,,,,,,,25,-17.399444444,-66.264444444,,SL,,,BO
r-ndb-ua-uaal,R,USHARAL NDB,NDB,TERMINAL,380,,,,,,,,15,46.188111111,80.859250000,,UA,UAAL,,KZ
r-ndb-ua-uacp,R,PETROPAVLOVSK NDB,NDB,TERMINAL,733,,,,,,,,15,54.766583333,69.152805556,,UA,UACP,,KZ
r-ndb-ue,R,CHULMAN (NERYUNGRI) NDB,NDB,ENROUTE,930,,,,,,,,25,56.905000000,124.872777778,,UE,,,RU
r-ndb-uh-uhsk,R,SHAKHTERSK NDB,NDB,TERMINAL,427,,,,,,,,25,49.177222222,142.097222222,,UH,UHSK,,RU
r-ndb-uk-ukdd,R,DNIPRO NDB,NDB,TERMINAL,687,,,,,,,,15,48.357222222,35.133444444,,UK,UKDD,,UA
r-ndb-ul-ulam,R,NARYAN-MAR NDB,NDB,TERMINAL,332,,,,,,,,15,67.643361111,53.179861111,,UL,ULAM,,RU
r-ndb-ul-ulmm,R,MURMANSK NDB,NDB,TERMINAL,1290,,,,,,,,15,68.764444444,32.783055556,,UL,ULMM,,RU
r-ndb-un-unkm,R,CHEREMSHANKA (KRASNOYARSK) NDB,NDB,TERMINAL,795,,,,,,,,25,56.169925000,92.577888889,,UN,UNKM,,RU
r-ndb-un-unnt,R,TOLMACHEVO (NOVOSIBIRSK) NDB,NDB,TERMINAL,597,,,,,,,,15,55.008416667,82.606722222,,UN,UNNT,,RU
r-ndb-un-unoo,R,TSENTRALNY (OMSK) NDB,NDB,TERMINAL,680,,,,,,,,15,54.962361111,73.274611111,,UN,UNOO,,RU
r-ndb-us-uscm,R,MAGNITOGORSK NDB,NDB,TERMINAL,975,,,,,,,,25,53.370583333,58.744750000,,US,USCM,,RU
r-ndb-us-ustr,R,ROSHCHINO (TYUMEN) NDB,NDB,TERMINAL,650,,,,,,,,25,57.163138889,65.268722222,,US,USTR,,RU
r-ndb-us-usuu,R,KURGAN NDB,NDB,TERMINAL,353,,,,,,,,15,55.456083333,65.395694444,,US,USUU,,RU
r-ndb-ut-utat,R,DAZHOGUZ NDB,NDB,TERMINAL,662,,,,,,,,15,41.759722222,59.799444444,,UT,UTAT,,TM
r-ndb-ut-utnu,R,URGENCH NDB,NDB,TERMINAL,485,,,,,,,,15,41.600416667,60.623194444,,UT,UTNU,,UZ
r-ndb-uu-uubw,R,RAMENSKOYE NDB,NDB,TERMINAL,760,,,,,,,,25,55.530555556,38.194111111,,UU,UUBW,,RU
r-ndb-uu-uudl,R,TUNOSHNA (YAROSLAVL) NDB,NDB,TERMINAL,650,,,,,,,,25,57.570083333,40.192722222,,UU,UUDL,,RU
r-ndb-uw-uwpp,R,PENZA NDB,NDB,TERMINAL,286,,,,,,,,25,53.118777778,44.993861111,,UW,UWPP,,RU
r-ndb-uw-uwuu,R,UFA NDB,NDB,TERMINAL,435,,,,,,,,25,54.575694444,55.866416667,,UW,UWUU,,RU
