aircraft_type,picture,source,author_name,author_profile,license
MD87,aircraft_types_pictures/MD87.webp,https://www.flickr.com/photos/aero_icarus/4274743475/,Aero Icarus,https://www.flickr.com/photos/aero_icarus/,CC-BY-SA-2.0
MD88,aircraft_types_pictures/MD88.webp,https://www.flickr.com/photos/ajw1970/39743097545/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
MD90,aircraft_types_pictures/MD90.webp,https://www.flickr.com/photos/byeangel/13379359645/,byeangel,https://www.flickr.com/photos/byeangel/,CC-BY-SA-2.0
MIR2,aircraft_types_pictures/MIR2.webp,https://www.flickr.com/photos/ajw1970/49324848877/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
MIRA,aircraft_types_pictures/MIRA.webp,https://www.flickr.com/photos/109661044@N07/17017214482/,Rob Schleiffert,https://www.flickr.com/photos/109661044@N07/,CC-BY-SA-2.0
MITE,aircraft_types_pictures/MITE.webp,https://www.flickr.com/photos/fun_flying/4750623297/,D. Miller,https://www.flickr.com/photos/fun_flying/,CC-BY-2.0
MRF1,aircraft_types_pictures/MRF1.webp,https://www.flickr.com/photos/34153108@N06/8660068211/,Gerard van der Schaaf,https://www.flickr.com/photos/34153108@N06/,CC-BY-2.0
O1,aircraft_types_pictures/O1.webp,https://www.flickr.com/photos/97930879@N02/10679716133/,Tommy Japan 79,https://www.flickr.com/photos/97930879@N02/,CC-BY-2.0
P2,aircraft_types_pictures/P2.webp,https://www.flickr.com/photos/109661044@N07/16601612562/,Rob Schleiffert,https://www.flickr.com/photos/109661044@N07/,CC-BY-SA-2.0
P210,aircraft_types_pictures/P210.webp,https://www.flickr.com/photos/tomasdelcoro/25928843737/,Tomás Del Coro,https://www.flickr.com/photos/tomasdelcoro/,CC-BY-SA-2.0
P28A,aircraft_types_pictures/P28A.webp,https://www.flickr.com/photos/95512093@N05/35359958281/,James,https://www.flickr.com/photos/95512093@N05/,CC-BY-SA-2.0
P28B,aircraft_types_pictures/P28B.webp,https://www.flickr.com/photos/24739551@N03/29676202088/,Mike Burdett,https://www.flickr.com/photos/24739551@N03/,CC-BY-SA-2.0
P28R,aircraft_types_pictures/P28R.webp,https://www.flickr.com/photos/ajw1970/6935464510/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
P28S,aircraft_types_pictures/P28S.webp,https://www.flickr.com/photos/24739551@N03/34761789456/,Mike Burdett,https://www.flickr.com/photos/24739551@N03/,CC-BY-SA-2.0
P28U,aircraft_types_pictures/P28U.webp,https://www.flickr.com/photos/94250258@N02/37070082706/,Jonathan Winton Photography,https://www.flickr.com/photos/94250258@N02/,CC-BY-ND-2.0
P3,aircraft_types_pictures/P3.webp,https://www.flickr.com/photos/109661044@N07/16563511885/,Rob Schleiffert,https://www.flickr.com/photos/109661044@N07/,CC-BY-SA-2.0
P32R,aircraft_types_pictures/P32R.webp,https://www.flickr.com/photos/ajw1970/45734484262/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
P38,aircraft_types_pictures/P38.webp,https://www.flickr.com/photos/lynothehammer/30176583758/,Steve Lynes,https://www.flickr.com/photos/lynothehammer/,CC-BY-2.0
P39,aircraft_types_pictures/P39.webp,https://www.flickr.com/photos/37467370@N08/24520834325/,Greg Goebel,https://www.flickr.com/photos/37467370@N08/,CC0-1.0
P46T,aircraft_types_pictures/P46T.webp,https://www.flickr.com/photos/24739551@N03/43547261811/,Mike Burdett,https://www.flickr.com/photos/24739551@N03/,CC-BY-SA-2.0
P61,aircraft_types_pictures/P61.webp,https://www.flickr.com/photos/37467370@N08/32749891300/,Greg Goebel,https://www.flickr.com/photos/37467370@N08/,CC0-1.0
P63,aircraft_types_pictures/P63.webp,https://www.flickr.com/photos/37467370@N08/7164667799/,Greg Goebel,https://www.flickr.com/photos/37467370@N08/,CC-BY-SA-2.0
