airport,description,frequency,type
LFGJ,AFIS,130775,INFO
LFGJ,DOLE TWR,130775,TWR
LFHA,OBLIGATOIRE,118150,A/A
LFHN,AUTO INFORMATION,123500,A/A
LFHO,RÉSERVÉ AUX AFCT MUNIS DE RADIO,119850,A/A
LFHO,ZONE R 55,118920,ORANGE FRENCH AF
LFHP,LE PUY INFO,118000,INFO
LFHQ,ST FLOUR INFO,120050,AFIS
LFHS,BOURG INFO,118450,AFIS
LFHY,MOULINS INFO,125200,AFIS
LFIG,RODEZ APP,125375,APP
LFJL,LORRAINE APP,119125,APP
LFJL,LORRAINE ATIS,136575,ATIS
LFJL,LORRAINE GND,121700,GND
LFJL,LORRAINE TWR,118200,TWR
LFJR,ANGERS INFO,119000,AFIS
LFJS,SOISSONS,120375,A/A
LFKB,BASTIA APP,37850,ARR
LFKB,BASTIA ATIS,125925,ATIS
LFKB,BASTIA INFO,124725,AFIS
LFKB,BASTIA RADAR APP,123825,APP
LFKB,BASTIA TWR,118000,TWR
LFKB,GND,121825,GND
LFKC,CALVI ATIS,131175,ATIS
LFKC,CALVI GND,121700,GND
LFKC,CALVI TWR,120800,TWR
LFKF,FIGARI GND,121800,GND
LFKF,FIGARI INFO,118725,ATIS
LFKF,FIGARI TWR,120300,TWR
LFKJ,AFIS,119825,AFIS
LFKJ,AJACCIO APP,121050,APP
LFKJ,AJACCIO ATIS,126925,ATIS
LFKJ,AJACCIO GND,121700,GND
LFKJ,AJACCIO TWR,118075,TWR
LFKO,AFIS,118500,AFIS
LFKS,APP,119900,APP
LFKS,APP,33900,APP
LFKS,TWR,118350,TWR
LFLA,AUXERRE INFO,129800,INFO
LFLB,CHAMBERY APP,123700,APP
LFLB,CHAMBERY ATIS,124575,ATIS
LFLB,CHAMBERY TWR,118300,TWR
LFLC,CLERMONT APP,119375,APP
LFLC,CLERMONT APP,122225,APP
LFLC,CLERMONT ATIS,136400,ATIS
LFLC,CLERMONT GND,121950,GND
LFLC,CLERMONT INFO,122225,FIS
LFLC,CLERMONT TWR,118625,TWR
LFLD,INFO,119600,AFIS
LFLH,CHALON INFO,118600,AFIS
LFLI,GENEVA,126350,INFO
LFLL,ATIS,126175,ATIS
LFLL,GND,121825,GND
LFLL,LYON APPROACH,136075,A/D
LFLL,PREFLIGHT,121650,PFLT
LFLL,TWR,120450,TWR
LFLM,LYON APP,135200,APP
LFLM,MACON INFO,119000,AFIS
LFLN,APP,119500,APP
LFLN,ATIS,132475,ATIS
LFLN,GND,121800,GND
LFLN,TWR,122300,TWR
LFLO,ROANNE,120900,AFIS
LFLO,SAINT YAN APPROCHE - (S) - AU DESSUS DE 2000 ASFC,119500,APP
LFLO,SAINT YAN APPROCHE,123400,APP
LFLP,ANNECY TWR,118200,TWR
LFLP,CHAMBERY APP,123700,APP
LFLP,INFO,118200,AFIS
LFLS,GRENOBLE APP,119300,APP
LFLS,GRENOBLE ATIS,125725,ATIS
LFLS,GRENOBLE GND,121925,GND
LFLS,GRENOBLE TWR,119300,TWR
LFLU,VALENCE TWR,120100,TWR
LFLV,VICHY INFO,121400,AFIS
LFLW,INFO,118325,AFIS
LFLX,CHATEAUROUX INFO,125875,AFIS
LFLX,CHATEAUROUX TWR,125875,TWR
LFLX,POITERS APP,130900,ARR
LFLY,ATIS,128125,ATIS
LFLY,GND,121850,GND
LFLY,LYON APP,119450,APP
LFLY,TWR,118100,TWR
LFMA,ATIS,136225,ATIS
LFMA,PROVENCE,118850,APP
LFMA,TWR,118750,TWR
LFMC,ATIS,128650,ATIS
LFMC,GND,121850,GND
LFMC,LE LUC APP,122200,APP
LFMC,LE LUC TWR,123000,TWR
LFMD,CANNES ATIS,127475,ATIS
LFMD,CANNES GND,121800,GND
LFMD,CANNES TWR,118625,TWR
LFMH,SAINT ETIENNE APP,118650,APP
LFMH,SAINT ETIENNE ATIS,132800,ATIS
LFMH,SAINT ETIENNE TWR,118650,TWR
LFMI,ISTRES APP,120350,APP
LFMI,ISTRES APP,28252,APP
LFMI,ISTRES GND,121850,GND
LFMI,ISTRES TWR,122100,TWR
LFMI,RHONE ACC,119475,ACC
LFMI,RIVERIA OPS,25725,OPS
LFMK,ATIS,120025,ATIS
LFMK,CARCASSONNE TWR,121000,TWR
LFMK,TOULOUSE APP,123850,APP
LFML,APP/RADAR,120200,APP
LFML,ATIS,125350,ATIS
LFML,GND,121900,GND
LFML,INFO,118850,INFO
LFML,PERFLIGHT,121725,PFLT
LFML,TWR,118375,TWR
LFMN,NICE APP,124175,A/D
LFMN,NICE ATIS,129600,ATIS
LFMN,NICE GND,121775,GND
LFMN,NICE TWR,118700,TWR
LFMO,ORANGE APP,142450,APP
LFMO,ORANGE TWR,120700,TWR
LFMP,ATIS,127875,ATIS
LFMP,PERPIGNAN APP,120750,APP
LFMP,PERPIGNAN TWR,121900,TWR
LFMQ,AFIS,119000,AFIS
LFMS,ALES INFO,130200,AFIS
LFMS,GARONS APP,122100,APP
LFMT,MONTPELLIER APP,120375,APP
LFMT,MONTPELLIER ATIS,124125,ATIS
LFMT,MONTPELLIER GND,121950,GND
LFMT,MONTPELLIER TWR NORTH SECTOR,118775,TWR
LFMT,MONTPELLIER TWR SOUTH SECTOR,118200,TWR
LFMU,BEZIERS ATIS,127525,ATIS
LFMU,BEZIERS TWR,120175,TWR
LFMU,MONTPELLIER APP,130850,APP
LFMV,AVIGNON APP,120875,APP
LFMV,AVIGNON ATIS,120825,ATIS
LFMV,AVIGNON TWR,122600,TWR
LFMY,APP,135150,APP
LFMY,DEP,25955,DEP
LFMY,TWR,122100,TWR
LFMZ,INFO,121200,INFO
LFNB,MENDE INFO,119600,AFIS
LFOA,APP,119700,APP
LFOA,APP,138975,APP
LFOA,TWR,122100,TWR
LFOB,BEAUVAIS APP,119900,APP
LFOB,BEAUVAIS ATIS,118375,ATIS
LFOB,BEAUVAIS TWR,121400,TWR
LFOC,BRICY APP,122700,APP
LFOC,BRICY APP,37057,APP
LFOC,GCA,123300,GCA
LFOC,GCA,37492,GCA
LFOC,TWR,125625,TWR
LFOD,SAUMUR INFO,120600,AFIS
LFOE,EVREUX APP,118125,APP
LFOE,EVREUX ATIS,138225,ATIS
LFOE,EVREUX GND,122100,GND
LFOE,EVREUX TWR,119700,TWR
LFOH,ATIS,126175,ATIS
LFOH,DEAUVILLE APP,120350,APP
LFOH,LE HAVRE TWR,135200,TWR
LFOI,ABBEVILLE,123500,A/A
LFOJ,APP,122700,APP
LFOJ,GND,122100,GND
LFOJ,TWR,122100,TWR
LFOK,INFO,119400,AFIS
LFOK,TWR,119400,TWR
LFOP,ATIS,120725,ATIS
LFOP,ROUEN APP,118575,APP
LFOP,ROUEN TWR,120200,TWR
LFOQ,BLOIS INFO,118450,AFIS
LFOT,TOURS APP,121000,APP
LFOT,TOURS APP,37925,APP
LFOT,TOURS GND,122100,GND
LFOT,TOURS INFO,118300,AFIS
LFOT,TOURS TWR,118300,TWR
LFOU,CHOLET INFO,120400,INFO
LFOU,NANTES APP,130275,APP
LFOV,LAVAL INFO,119300,AFIS
LFOZ,INFO,122400,AFIS
LFPA,PERSAN-BEAUMONT,119500,CTAF
LFPB,ATIS,120000,ATIS
LFPB,DE GAULLE APP,121150,APP
LFPB,DE GAULLE APP,136275,APP
LFPB,DE GAULLE DEP,124350,DEP
LFPB,GND,121900,GND
LFPB,PREFLIGHT,121950,PFLT
LFPB,TWR,118925,TWR
LFPC,DE GAULLE APP,119850,APP
LFPC,GND,122100,GND
LFPC,PRECISION,138570,GCA
LFPC,TWR,123300,TWR
LFPE,MEAUX ATIS,126725,ATIS
LFPE,MEAUX,120150,TWR
LFPG,DE GAULLE APP,121150,APP
LFPG,DE GAULLE APP,136275,APP
LFPG,DE GAULLE ATIS,127125,ATIS
LFPG,DE GAULLE DEP,124350,DEP
LFPG,DE GAULLE GND,121600,GND
LFPG,DE GAULLE PREFLIGHT,126650,PFLT
LFPG,DE GAULLE TRAFFIC,118100,GND
LFPG,DE GAULLE TWR,119250,TWR
LFPG,DE GAULLE TWR,120650,TWR
LFPM,ATIS,128175,ATIS
LFPM,MELUN TWR,121100,TWR
LFPM,SEINE APP,118050,APP
LFPN,ATIS,127475,ATIS
LFPN,GND,121850,GND
LFPN,TWR,119300,TWR
LFPO,APP,123875,APP
LFPO,ATIS,131350,ATIS
LFPO,DEP,127750,DEP
LFPO,GND,121700,GND
LFPO,PREFLIGHT,121050,PFLT
LFPO,TWR,118700,TWR
LFPP,LE PLESSIS,120400,A/A
LFPQ,FONTENAY TRESIGNY,120225,A/A
LFPT,ATIS,124125,ATIS
LFPT,PONTOISE APP,118800,APP
LFPT,PONTOISE TWR,121200,TWR
LFPV,VILLA APP/DEP,119425,APP
LFPV,VILLA APP/DEP,26590,APP
LFPV,VILLA GND,121875,GND
LFPV,VILLA OPS,138900,OPS
LFPV,VILLA TWR,122100,TWR
LFQA,AFIS,134925,AFIS
LFQA,REIMS APP,119800,APP
LFQB,SEINE APP,120325,APP
LFQB,TROYES INFO,123725,AFIS
LFQE,ETAIN APP,120125,APP
LFQE,ETAIN TWR,142700,TWR
LFQE,GND,138100,GND
LFQG,NEVERS INFO,120600,INFO
LFQM,INFO,122200,INFO
LFQP,ATIS,141050,ATIS
LFQP,PHALSBOURG APP,128750,APP
LFQP,PHALSBOURG GND,139600,GND
LFQP,PHALSBOURG TWR,129800,TWR
LFQQ,ATIS,119325,ATIS
LFQQ,LILLE APP,120275,APP
LFQQ,LILLE GND,121850,GND
LFQQ,LILLE INFO,134825,AFIS
LFQQ,LILLE TWR,118550,TWR
LFQT,ATIS,127900,ATIS
LFQT,LILLE APP,120275,APP
LFQT,MERVILLE GND,121675,GND
LFQT,MERVILLE TWR,119075,TWR
LFQV,INFO,119000,AFIS
LFRB,ATIS,129350,ATIS
LFRB,IROISE APP,135825,APP
LFRB,LANDI APP,122400,APP
LFRB,TWR,120100,TWR
LFRC,CHERBOURG TWR,119625,TWR
LFRC,DEAUVILLE APP,119350,APP
LFRD,DINARD ATIS,124575,ATIS
LFRD,DINARD TWR,120150,TWR
LFRE,LA BAULE INFO,121400,AFIS
LFRG,ATIS,136150,ATIS
LFRG,DEAUVILLE APP,120350,APP
LFRG,DEAUVILLE INFO,119825,INFO
LFRG,DEAUVILLE TWR,118300,TWR
LFRH,ATIS,129125,ATIS
LFRH,GND,119700,GND
LFRH,LORIENT APP,123000,APP
LFRH,LORIENT APP,36230,APP
LFRH,LORIENT TWR,122700,TWR
LFRI,LA ROCHE INFO,119900,AFIS
LFRI,NANTES APP,130275,APP
LFRJ,ATIS,142225,ATIS
LFRJ,LANDI APP,122400,APP
LFRJ,LANDI TWR,119200,TWR
LFRK,CAEN TWR,124425,TWR
LFRK,DEAUVILLE APP,120350,APP
LFRL,ATIS,137400,ATIS
LFRL,LANVEOC APP,120600,APP
LFRL,LANVEOC GND,121900,GND
LFRL,LANVEOC TWR,123200,TWR
LFRM,LE MANS TWR,125900,TWR
LFRN,RENNES APP,124900,APP
LFRN,RENNES APP,134000,APP
LFRN,RENNES ATIS,136400,ATIS
LFRN,RENNES GND,121725,GND
LFRN,RENNES TWR,120500,TWR
LFRO,TWR,118400,TWR
LFRQ,IROISE APP,119575,APP
LFRQ,QUIMPER TWR,118625,TWR
LFRS,APP,130275,APP
LFRS,ATIS,126925,ATIS
LFRS,GND,121875,GND
LFRS,INFO,129875,INFO
LFRS,TWR,118650,TWR
LFRT,INFO,119400,AFIS
LFRU,IROISE APP,135825,APP
LFRU,LANDI APP,122400,APP
LFRV,VANNES TWR,122600,TWR
LFRZ,NANTES APP,130275,APP
LFRZ,SAINT NAZAIRE TWR,118950,TWR
LFSB,APP,118575,A/D
LFSB,ATIS,127875,ATIS
LFSB,GND,121600,GND
LFSB,INFO,121250,INFO
LFSB,PREFLIGHT,120500,PFLT
LFSB,TWR,118300,TWR
LFSD,DIJON APP,142450,A/D
LFSD,DIJON GND,122100,GND
LFSD,DIJON INFO,118325,AFIS
LFSD,DIJON TWR,118325,TWR
LFSG,AFIS EPINAL INFO,120200,AFIS
LFSG,LORRAINE APP,127250,APP
LFSI,GND,122100,GND
LFSI,ST DIZIER APP,142450,APP
LFSI,ST DIZIER APP,24460,APP
LFSI,ST DIZIER TWR,138925,TWR
LFSL,BRIVE TOWER/INFO,121125,TWR/AFIS
LFSL,LIMOGES APPROACH,118080,APPROACH
LFSM,BALE APP,121250,APP
LFSM,MONTBELIARD INFO,132025,AFIS
LFSN,AFIS,119600,AFIS
LFSN,LORRAINE APP,127250,APP
LFSO,APP,127250,APP
LFSO,APP,36230,APP
LFSO,TWR,122100,TWR
LFST,STRASBOURG APP,119450,APP
LFST,STRASBOURG ATIS,126925,ATIS
LFST,STRASBOURG GND,121800,GND
LFST,STRASBOURG TWR,126875,TWR
LFSX,LUXEUIL APP,129925,APP
LFSX,LUXEUIL ARR,39702,ARR
LFSX,LUXEUIL TWR,122100,TWR
LFTF,CUERS TWR,118275,TWR
LFTH,HYERES ATIS,129650,ATIS
LFTH,HYERES GND,121800,GND
LFTH,HYERES RDR,36255,ARSA
LFTH,HYERES TWR,121000,TWR
LFTH,TOULON APP,118825,APP
LFTW,APP,119700,APP
LFTW,ATIS,129350,ATIS
LFTW,GND,121800,GND
LFTW,TWR,123200,TWR
LFTZ,AFIS INFO,118125,AFIS
LFVM,CTAF,119100,CTAF
LFVM,GANDER CNTR,134900,CNTR
LFVM,MIQUELON TWR,119100,TWR
LFVM,ST PIERRE TRML,119100,A/D
LFVP,CTAF,119100,CTAF
LFVP,GANDER CNTR,134900,CNTR
LFVP,TRML,118500,A/D
LFVP,TWR,119100,TWR
LFXA,LYON APP,120225,APP
LFXA,TWR,122100,TWR
LFYG,CAMBRAY APPROACH,119700,APP
LGAD,APP,120650,APP
LGAD,TWR,120650,TWR
LGAL,ALEXANDROUPOLIS APP,123800,APP
LGAL,ALEXANDROUPOLIS RDO,563700,A/G
LGAL,ALEXANDROUPOLIS TWR,123800,TWR
LGAV,ATHINAI APP,126575,APP
LGAV,ATHINAI ARR,132975,ARR
LGAV,ATHINAI DEP,128950,DEP
LGAV,ATHINAI DIR,121400,DIR
LGAV,ATHINAI VOLMET,127800,PMSV
LGAV,ATIS,136125,ATIS
LGAV,CLNC DEL,118675,CLD
LGAV,GND,121750,GND
LGAV,INFO,136025,INFO
LGAV,RDO,563700,RDO
LGAV,TWR,136275,TWR
LGAX,TWR,123500,TWR
LGBL,ALMIROS APP,120350,APP
LGBL,ALMIROS TWR,122100,TWR
LGEL,ATHINAI APP,119100,APP
LGEL,TWR,120150,TWR
LGHI,APP,124000,APP
LGHI,RDO,563700,A/G
LGHI,TWR,122700,TWR
LGIK,AFIS,122300,AFIS
LGIK,RDO,563700,RDO
LGIO,AFIS,132200,AFIS
LGIO,APP,118600,A/D
LGIO,RDO,563700,A/G
LGIO,TWR,132200,TWR
LGIR,ATIS,127550,ATIS
LGIR,IRAKLION APP,123975,APP
LGIR,IRAKLION DIRECTOR,118025,DIR
LGIR,IRAKLION RADAR,123975,TRSA
LGIR,KAZANTZAKIS GND,121700,GND
LGIR,KAZANTZAKIS RDO,563700,A/G
LGIR,KAZANTZAKIS TWR,120850,TWR
LGKA,KASTORIA INFO,118400,AFIS
LGKA,KASTORIA RDO,563700,A/G
LGKC,AFIS,123250,AFIS
LGKC,RDO,563700,A/G
LGKF,AFIS INFO,122250,AFIS
LGKF,RDO,563700,A/G
LGKL,APP,120750,APP
LGKL,RDO,563700,A/G
LGKL,TWR,120750,TWR
LGKM,TWR,122100,TWR
LGKO,APP,119950,APP
LGKO,ATIS,126950,ATIS
LGKO,IPPOKRATIS RDO,563700,A/G
LGKO,IPPOKRATIS TWR,121050,TWR
LGKP,INFO,122100,INFO
LGKP,RDO,563700,A/G
LGKR,ATIS,126350,ATIS
LGKR,KERKIRA APP,118075,APP
LGKR,KERKIRA RDO,563700,A/G
LGKR,KERKIRA TWR,120850,TWR
LGKS,INFO,123200,AFIS
LGKS,RDO,563700,A/G
LGKV,KAVALA APP,122100,APP
LGKV,RDO,563700,A/G
LGKV,TWR,118400,TWR
LGKZ,KOZANI AFIS,118200,AFIS
LGKZ,KOZANI RDO,563700,A/G
LGLE,INFO,124950,AFIS
LGLE,RDO,563700,A/G
LGLM,APP,122100,APP
LGLM,RDO,563700,A/G
LGLM,TWR,122100,TWR
LGLR,APP,120550,APP
LGLR,TWR,120550,TWR
LGMG,TWR,123500,TWR
LGMK,APP,118750,APP
LGMK,RDO,563700,A/G
LGMK,TWR,118750,TWR
LGMT,APP,122100,APP
LGMT,RDO,563700,A/G
LGMT,TWR,122100,TWR
LGPA,PAROS INFORMATION,125050,AFIS
LGPL,AFIS,124850,AFIS
LGPL,RDO,563700,A/G
LGPZ,APP,120450,APP
LGPZ,RDO,563700,A/G
LGPZ,TWR,120450,TWR
LGRD,RODOS APP,120600,APP
LGRD,TWR,118100,TWR
LGRP,ATIS,126350,ATIS
LGRP,GND,121700,GND
LGRP,RDO,563700,A/G
LGRP,RODOS APP,118250,APP
LGRP,TWR,118200,TWR
LGRX,ANDRAVIDA APP,120650,APP
LGRX,COMD POST,33775,POST
LGRX,RDO,563700,A/G
LGRX,TWR,122100,TWR
LGSA,APP,118125,APP
LGSA,BASE OPS,35940,OPS
LGSA,BULL PEN,27895,POST
LGSA,CHANIA RDO,563700,A/G
LGSA,GND,121700,GND
LGSA,PMSV METRO,35940,PMSV
LGSA,RANGER BASE,25240,MISC
LGSA,TWR,121100,TWR
LGSK,SKIATHOS APP,126050,APP
LGSK,SKIATHOS RDO,563700,A/G
LGSK,SKIATHOS TWR,126050,TWR
LGSM,APP,122100,APP
LGSM,RDO,563700,A/G
LGSM,TWR,122100,TWR
LGSO,AFIS,118850,AFIS
LGSO,RDO,563700,A/G
LGSR,APP,118050,APP
LGSR,RDO,563700,A/G
LGSR,TWR,118050,TWR
LGST,INFO,122600,AFIS
LGST,RDO,563700,A/G
LGSY,APP,123200,APP
LGSY,RDO,563700,A/G
LGSY,TWR,123200,TWR
LGTG,APP,120250,APP
LGTG,TWR,120250,TWR
LGTL,TWR,122100,TWR
LGTP,TWR,122100,TWR
LGTS,APP,120800,APP
LGTS,ATIS,127550,ATIS
LGTS,CLNC DEL,118050,CLD
LGTS,GND,121700,GND
LGTS,RDO,563700,A/G
LGTS,TWR,118100,TWR
LGTT,ATHINAI APP,119100,APP
LGTT,TWR,118500,TWR
LGZA,RDO,563700,A/G
LGZA,TWR,125425,TWR
LHBP,APRON GUIDE SOUTH,122450,APRS
LHBP,APRON GUIDE WEST,131550,APRW
LHBP,ATIS,132375,ATIS
LHBP,BUDAPEST APP,129700,ACC
LHBP,DELIVERY,134550,CDC
LHBP,DIRECTOR,119500,APP
LHBP,GND,121900,GND
LHBP,TWR,118100,TWR
LHDC,BUDAPEST INFO,133300,INFO
LHDC,INFO,125900,AFIS
LHFM,INFO,124450,AFIS
LHKE,APP,120250,APP
LHKE,TWR,135750,TWR
LHKH,KISKUN INFO,118850,INFO
LHNY,INFO,127600,AFIS
LHPP,POGANY INFO,126900,AFIS
LHPR,AFIS,129900,AAS
LHPR,BUDAPEST INFO,125500,INFO
LHSM,INFO,127600,AFIS
LHSM,TWR,127600,TWR
LHSN,OPERA TWR,129000,TWR
LIAP,RDO,122500,RDO
LIAT,VALDERA RADIO,119000,RDO
LIBA,APP,118850,APP
LIBA,GND,38910,GND
LIBA,TWR,118200,TWR
LIBC,INFO,119100,AFIS
LIBD,APP,119500,APP
LIBD,TWR,118300,TWR
LIBF,AMENDOLA APP,118850,APP
LIBF,FOGGIA INFO,120100,AFIS
LIBG,APP,118700,APP
LIBG,TWR,118700,TWR
LIBN,APP,118950,APP
LIBN,GND,28055,GND
LIBN,TWR,119550,TWR
LIBP,APP,120050,APP
LIBP,TWR,118450,TWR
LIBR,BRINDISI APP,118400,APP
LIBR,BRINDISI APP,36365,APP
LIBR,BRINDISI TWR,118100,TWR
LIBR,GND,31355,GND
LIBV,APP,122100,APP
LIBV,GND,36947,GND
LIBV,TWR,122100,TWR
LICA,APP,118800,APP
LICA,TWR,119700,TWR
LICB,ILS PISTA 09,108900,ILS
LICC,APP,119250,APP
LICC,DIRECTOR,120800,DIR
LICC,GND,129725,GND
LICC,TWR,118700,TWR
LICD,INFO,122100,AFIS
LICG,TWR,118450,TWR
LICJ,APP,120200,APP
LICJ,RAISI GND,121625,GND
LICJ,RAISI TWR,119050,TWR
LICP,AFIS,122100,AFIS
LICP,RAISI APP,120200,APP
LICR,APP,120275,APP
LICR,TWR,118250,TWR
LICT,APP,119950,APP
LICT,TWR,119700,TWR
LICZ,AG MIL VOICE,30700,A/G
LICZ,AIR TRML OPS CNTR,118200,OPS
LICZ,ATIS,138175,ATIS
LICZ,CATANIA APP,119250,APP
LICZ,CATANIA DIRECTOR,120800,DIR
LICZ,GND,121950,GND
LICZ,PACHINO TARGET RNG,25245,INFO
LICZ,PMSV METRO BASE OPS,34460,PMSV
LICZ,TWR,118050,TWR
LIDA,RDO,122600,RDO
LIDE,INFO,127150,RDO
LIDF,FANO RADIO,119650,RDO
LIDG,LUGO RADIO,119650,RDO
LIDR,RDO,123500,RDO
LIDT,TRENTO RDO,119650,RDO
LIEA,APP,128550,APP
LIEA,ATIS,125025,ATIS
LIEA,TWR,118850,TWR
LIED,CAGLIARI APP,118750,APP
LIED,GND,27917,GND
LIED,TWR,122100,TWR
LIEE,CAGLIARI APP,118750,APP
LIEE,ELMAS GND,125425,GND
LIEE,SAR,123100,MISC
LIEE,TWR,120600,TWR
LIEO,ATIS,113900,ATIS
LIEO,OLBIA RADAR,125950,APP
LIEO,OLBIA TWR,118975,TWR
LIER,CAGLIARI APP,118750,APP
LIER,ORISTANO RADIO,122600,RADIO
LILA,ALESSANDRIA RADIO,126900,CTAF
LILE,AFIS,123050,AFIS
LILH,RDO,123000,RDO
LILN,AFIS,128550,AFIS
LILQ,MASSA RADIO,120350,RDO
LILV,VALBREMBO RADIO,122605,VALBREMBO RADIO
LIMA,INFO,119800,AFIS
LIMB,BRESSO RADIO [IT/EN],122000,RDO
LIMB,UNOFFICIAL - NO ID,514,NDB
LIMC,ATIS,120025,ATIS
LIMC,CLNC DEL,120900,CLD
LIMC,GND,121900,GND
LIMC,MILANO APP,132700,APP
LIMC,MILANO DEP,126750,DEP
LIMC,TWR,119000,TWR
LIME,ATIS,112600,ATIS
LIME,MILANO APP,126750,APP
LIME,ORIO GND,120500,GND
LIME,ORIO TWR,126500,TWR
LIMF,APP,129275,APP
LIMF,APP,23440,APP
LIMF,ATIS,120475,ATIS
LIMF,GND,121700,GND
LIMF,TWR,118500,TWR
LIMG,INFO,123850,AFIS
LIMJ,APP,119600,APP
LIMJ,ATIS,122825,ATIS
LIMJ,TWR,118600,TWR
LIML,ATIS,135550,ATIS
LIML,GND,121800,GND
LIML,MILANO APP,132700,APP
LIML,MILANO DEP,126750,DEP
LIML,TWR,118100,TWR
LIMN,APP,125620,APP
LIMN,GND,121700,GND
LIMN,TWR,122100,TWR
LIMN,TWR,33832,TWR
LIMP,APP,126550,APP
LIMP,TWR,118450,TWR
LIMS,APP,123925,APP
LIMS,TWR,122100,TWR
LIMW,INFO,119950,AFIS
LIMZ,CUNEO INFO,119550,AFIS
LIPA,AMCC,264800,ACP
LIPA,APP,275325,APP
LIPA,ATIS,262950,ATIS
LIPA,COMD POST,262950,POST
LIPA,PMSV METRO,257750,PMSV
LIPA,SOF,262950,OPS
LIPA,TWR,142050,TWR
LIPB,INFO,120600,AFIS
LIPC,ROMAGNA APP,118150,APP
LIPC,ROMAGNA APP,36230,APP
LIPC,TWR,122100,TWR
LIPE,APP,120100,APP
LIPE,ATIS,134875,ATIS
LIPE,GND,129925,GND
LIPE,TWR,120800,TWR
LIPH,APP,120400,APP
LIPH,APP,36230,APP
LIPH,GND,27917,GND
LIPH,PADOVA INFO,124150,INFO
LIPH,TWR,118700,TWR
LIPI,AVIANO APP,120125,APP
LIPI,TWR,122100,TWR
LIPK,ROMAGNA APP,118150,APP
LIPK,ROMAGNA APP,37975,APP
LIPK,TWR,118950,TWR
LIPL,GARDA APP,124450,APP
LIPL,GND,36927,GND
LIPL,TWR,122100,TWR
LIPN,RDO,125250,RDO
LIPO,GARDA APP,124450,APP
LIPO,TWR,119400,TWR
LIPQ,APP,119175,APP
LIPQ,TWR,130200,TWR
LIPR,GND/CLNC DEL,121600,GCCD
LIPR,ROMAGNA APP,118150,APP
LIPR,ROMAGNA APP,36230,APP
LIPR,TWR,119100,TWR
LIPS,EMERG,24340,EMR
LIPS,GND,27950,GND
LIPS,TREVISO APP,120400,APP
LIPS,TREVISO APP,36230,APP
LIPS,TWR,122100,TWR
LIPU,INFO,123250,AFIS
LIPV,LIDO TOWER,118525,TOWER
LIPX,GARDA APP,124450,APP
LIPX,GARDA APP,36230,APP
LIPX,GND,121750,GND
LIPX,PADOVA INFO,123250,INFO
LIPX,TWR,118650,TWR
LIPY,ATIS,122850,ATIS
LIPY,ROMAGNA APP,118150,APP
LIPY,ROMAGNA APP,37975,APP
LIPY,TWR,119800,TWR
LIPZ,APP,118900,APP
LIPZ,ATIS,122225,ATIS
LIPZ,GND,121700,GND
LIPZ,TWR,120200,TWR
LIQS,GROSSETO APP,122100,APP
LIQS,SIENA INFO,122600,AFIS
LIRA,CLNC DEL,119400,CLD
LIRA,GND,121750,GND
LIRA,ROMA ARR,119200,ARR
LIRA,ROMA DIRECTOR,119200,DIR
LIRA,TWR,120500,TWR
LIRE,GND,121600,GND
LIRE,TWR,122100,TWR
LIRF,ATIS,121850,ATIS
LIRF,FIUME GND/APRON,121800,GND
LIRF,FIUME RAMP,121725,CLD
LIRF,FIUME TWR,118700,TWR
LIRF,ROMA DIRECTOR ARR,120175,ARR
LIRG,TWR,122100,TWR
LIRI,SALERNO INFO,119175,AFIS
LIRJ,AFIS,123700,AFIS
LIRL,APP,122100,APP
LIRL,TWR,119150,TWR
LIRM,APP,140400,APP
LIRM,TWR,118025,TWR
LIRN,ATIS,135975,ATIS
LIRN,ATOC,118275,POST
LIRN,NAPOLI DIRECTOR,120950,DIR
LIRN,NAPOLI GND CLNC DEL,121900,GCCD
LIRN,NAPOLI RADAR,124350,APP
LIRN,NAPOLI TWR,118500,TWR
LIRN,PMSV METRO,34100,PMSV
LIRN,USN BASE OPS,118275,OPS
LIRP,APP,122100,APP
LIRP,GND,121600,GND
LIRP,TWR,119100,TWR
LIRQ,APP,126075,APP
LIRQ,ATIS,129350,ATIS
LIRQ,FIRENZE TWR,118300,TWR
LIRS,APP,122100,APP
LIRS,GND,28035,GND
LIRS,TWR,122100,TWR
LIRU,GND,122700,GND
LIRU,TWR,123800,TWR
LIRV,TWR,122100,TWR
LIRZ,INFO,118100,AFIS
LIRZ,TWR,118100,TWR
LIVV,VISCHE RADIO,118950,RADIO
LJBO,BOVEC RADIO,123500,RDO
LJDI,DIVAČA,123500,AFIS
LJLJ,ALSO ON VOR DOL 112.700,128175,ATIS
LJLJ,APP,135275,A/D
LJLJ,TWR,118000,TWR
LJMB,APP,119200,A/D
LJMB,TWR,119200,TWR
LJPZ,PORTOROŽ TOWER,124875,APP
LJSG,AFIS,123500,AFIS
LKBU,BUBOVICE RADIO,134305,BUBOVICE RADIO
LKCS,INFO,129250,AFIS
LKCV,APP,130280,APP
LKCV,TWR,134205,TWR
LKHK,INFO,122000,AFIS
LKHN,HRANICE RADIO,123510,INFO
LKHV,INFO,122600,INFO
LKHV,LKHV TOWER,135575,TOWER
LKHV,PRAGUE / PRAHA CENTER,127125,CENTER
LKJC,JIČÍN RADIO,118080,RADIO
LKKB,APP,124680,APP
LKKB,PRECISION,123300,GCA
LKKB,TWR,120880,TWR
LKKU,INFO,120105,AFIS
