icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a14bea,N183B,Beechcraft,T-34B Mentor,T34P,BG-414,L1P,,,,
a14d62,N183SA,Beechcraft,C90 King Air,BE9L,LJ-571,L2T,,,2021-10-31,1973-01-01
a14ed1,N18343,Beechcraft,E90 King Air,BE9L,LW-243,L2T,,,2023-10-31,1977-01-01
a14f98,N184AR,Beechcraft,Hawker 400XP,BE40,RK-34,L2J,,,2022-01-31,1992-01-01
a14fd3,N184D,Beechcraft,300 King Air,BE30,FA-132,L2T,,,2023-09-30,1987-01-01
a15077,N184KP,Beechcraft,Expeditor 3TM,BE18,CA-130,L2P,,,2022-12-31,1952-01-01
a15147,N184TX,Beechcraft,B200 King Air,BE20,BB-1241,L2T,,,2023-01-31,1985-01-01
a152d0,N18465,Beechcraft,C90GTi King Air,BE9L,LJ-2132,L2T,,,2022-08-31,2016-01-01
a15309,N1848S,Beechcraft,C90A King Air,BE9L,LJ-1455,L2T,,,2022-04-30,1996-01-01
a15466,N185MV,Beechcraft,B200 King Air,BE20,BB-1034,L2T,,,2022-07-31,1982-01-01
a1555a,N185XP,Beechcraft,B200 King Air,BE20,BB-952,L2T,,,2023-09-30,1979-01-01
a15597,N1850,Beechcraft,C-45H Expeditor,BE18,AF-744,L2P,,,2023-02-28,
a155ad,N1850X,Beechcraft,B200 King Air,BE20,BB-946,L2T,,,2023-01-31,1982-01-01
a15692,N1857F,Beechcraft,F90 King Air,BE9T,LA-167,L2T,,,2023-02-28,1981-01-01
a1575c,N186EB,Beechcraft,B200 King Air,BE20,BB-1186,L2T,,,,
a15b83,N187JP,Beechcraft,B200 King Air,BE20,BB-1888,L2T,,,2023-08-31,
a15f14,N188HA,Beechcraft,Hawker 400XP,BE40,RK-164,L2J,,,2023-07-31,1997-01-01
a15f32,N188JF,Beechcraft,Hawker 400XP,BE40,RK-446,L2J,,,2022-04-30,
a15f69,N188LL,Beechcraft,B100 King Air,BE10,BE-119,L2T,,,2022-01-31,1981-01-01
a1601e,N188TS,Beechcraft,Hawker 400XP,BE40,RK-244,L2J,,,2022-12-31,1999-01-01
a16026,N188U,Beechcraft,A65 Queen Air,BE65,LC-306,L2P,,,,
a16229,N189AP,Beechcraft,200 King Air,BE20,BB-59,L2T,VAT,,2023-06-30,1975-01-01
a162f3,N189JR,Beechcraft,F90 King Air,BE9T,LA-61,L2T,,,,
a16392,N189R,Beechcraft,C-45G Expeditor,BE18,AF-323,L2P,,,,
a16410,N189WA,Beechcraft,99 Airliner,BE99,U-76,L2T,WIG,,,
a165d1,N19,Beechcraft,C90GTi King Air,BE9L,LJ-2061,L2T,NHK,,2022-04-30,2013-01-01
a16622,N19DE,Beechcraft,T-34A Mentor,T34P,G-715,L1P,,,,
a166e1,N19LW,Beechcraft,C90 King Air,BE9L,LJ-991,L2T,,,,
a166e8,N19MC,Beechcraft,300 King Air,BE30,FA-167,L2T,,,2022-02-28,1988-01-01
a16753,N19RK,Beechcraft,F90 King Air,BE9T,LA-12,L2T,,,2023-08-31,1979-01-01
a1682e,N190AC,Beechcraft,T-34C Turbo Mentor,T34T,140784,L1T,,,2022-09-30,1973-01-01
a16849,N190BE,Beechcraft,E90 King Air,BE9L,LW-345,L2T,,,2023-06-30,1981-01-01
a16895,N190EF,Beechcraft,C90 King Air,BE9L,LJ-1122,L2T,,,2022-07-31,1985-01-01
a168ac,N190FD,Beechcraft,F90 King Air,BE9T,LA-42,L2T,,,2023-08-31,1980-01-01
a16925,N190L,Beechcraft,G36 Bonanza,BT36,E-3932,L1P,,,2022-03-31,2010-01-01
a169ad,N190RL,Beechcraft,E90 King Air,BE9L,LW-1,L2T,,,,
a169cc,N190SS,Beechcraft,C90A King Air,BE9L,LJ-1298,L2T,,,2023-02-28,1992-01-01
a169e6,N190TT,Beechcraft,B200 King Air,BE20,BB-1005,L2T,,,2021-10-31,1982-01-01
a16a20,N190WA,Beechcraft,C99 Commuter,BE99,U-207,L2T,WIG,,,
a16a4a,N190XT,Beechcraft,C90A King Air,BE9L,LJ-1066,L2T,,,2023-05-31,1984-01-01
