icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
acbeaa,N920FC,MD Helicopters,MD 530F,H500,0255FF,H1T,,,2024-02-29,2016-01-01
acbf00,N920JP,MD Helicopters,MD 500D,H500,290449D,H1T,,,2023-07-31,
acc0ce,N9202F,Kawasaki,369 HS,H500,34-0581S,H1T,,,,
acc375,N921SD,MD Helicopters,MD 500E,H500,0428E,H1T,,,2023-05-31,1990-01-01
acc485,N9212F,Kawasaki,369 HS,H500,84-0626S,H1T,,,,
acc4ee,N9215F,MD Helicopters,MD 500C,H500,940642S,H1T,,,2021-08-31,
acc72c,N922SD,MD Helicopters,MD 500E,H500,0478E,H1T,,,2023-06-30,1991-01-01
acc72e,N922SF,MD Helicopters,MD 900 Explorer,EXPL,900-00022,H2T,,,2022-02-28,1995-01-01
acc7f6,N9220F,Kawasaki,369 HS,H500,94-0641S,H1T,,,,
acc83c,N9222F,MD Helicopters,MD 500D,H500,1097D,H1T,,,2023-01-31,1982-01-01
accc16,N9233F,MD Helicopters,MD 500C,H500,350715S,H1T,,,2023-12-31,1975-01-01
accca2,N9237F,Kawasaki,369 HS,H500,15-0687S,H1T,,,,
acd6d2,N9260F,MD Helicopters,MD 500C,H500,450741S,H1T,,,2022-01-31,1975-01-01
acd73b,N9263F,Kawasaki,369 HS,H500,45-0736S,H1T,,,,
acd7c7,N9267F,MD Helicopters,MD 500C,H500,1150778S,H1T,,,2023-01-31,1975-01-01
acdb5b,N9276F,MD Helicopters,MD 500D,H500,18-0254D,H1T,,,,
aceaf6,N931SF,MD Helicopters,MD 900 Explorer,EXPL,900-00031,H2T,,,2022-02-28,1996-01-01
acf94f,N935M,MD Helicopters,MD 500D,H500,1111125D,H1T,,,2022-11-30,
ad0474,N938M,MD Helicopters,MD 500E,H500,0484E,H1T,,,2021-09-30,1991-01-01
ad13a6,N9413F,MD Helicopters,MD 500D,H500,1180379D,H1T,,,2023-04-30,1978-01-01
ad25dc,N9460T,MD Helicopters,MD 500E,H500,0238E,H1T,,,2022-10-31,1988-01-01
ad3372,N95MS,Kawasaki,369 HS,H500,113-0536S,H1T,,,,
ad3588,N950K,MD Helicopters,MD 500C,H500,640610S,H1T,,,2022-07-31,1974-01-01
ad389e,N951CP,MD Helicopters,MD 500E,H500,0549E,H1T,,,2022-09-30,2000-01-01
ad39e3,N951RP,MD Helicopters,MD 500E,H500,0583E,H1T,,,2021-09-30,2008-01-01
ad3c55,N952CP,MD Helicopters,MD 500E,H500,0547E,H1T,,,2024-04-30,2000-01-01
ad3da9,N952SD,MD Helicopters,MD 500N,MD52,LN073,H1T,,,2022-09-30,1995-01-01
ad4daf,N95627,MD Helicopters,MD 500E,H500,0324E,H1T,,,,
ad5ab0,N96KB,MD Helicopters,MD 500E,H500,0365E,H1T,,,2023-01-31,1989-01-01
ad7981,N9677N,MD Helicopters,MD 500C,H500,1020422S,H1T,,,2022-03-31,1974-01-01
ad7eb9,N969MS,MD Helicopters,MD 500E,H500,0239E,H1T,,,2022-02-28,
ad878a,N971BW,MD Helicopters,MD 530F,H500,0066FF,H1T,,,2023-04-30,1989-01-01
ad8b41,N972BW,MD Helicopters,MD 530F,H500,0105FF,H1T,,,2023-09-30,1994-01-01
ad9666,N975BW,MD Helicopters,MD 530F,H500,0103FF,H1T,,,2023-10-31,1994-01-01
ad9fa0,N977WF,MD Helicopters,MD 500N,MD52,LN110,H1T,,,2023-02-28,2013-01-01
ada7c3,N9792S,Hughes,OH-6A Cayuse,H500,1060007,H1T,,,2023-05-31,1966-01-01
ada90b,N98CP,MD Helicopters,MD 500E,H500,0155E,H1T,,,2021-11-30,1985-01-01
ada9ec,N98MP,Hughes,OH-6A Cayuse,H500,0542,H1T,,,,
adbede,N985MV,MD Helicopters,MD 500D,H500,610985D,H1T,,,2023-11-30,
adc302,N986SD,Hughes,OH-6A Cayuse,H500,101356,H1T,,,2023-03-31,
adc559,N987CB,MD Helicopters,MD 500E,H500,0543E,H1T,,,2022-10-31,1999-01-01
adc92d,N988DF,MD Helicopters,MD 500D,H500,700737D,H1T,,,2024-01-31,1980-01-01
add443,N990SR,MD Helicopters,MD 500C,H500,230452S,H1T,,,2021-09-30,1973-01-01
adf1f3,N998SH,MD Helicopters,MD 500D,H500,110-0847D,H1T,,,,
c001ec,C-FASX,MD Helicopters,MD 500D,H500,1150D,H1T,,2017-03-14,,
c004ce,C-FBVH,MD Helicopters,MD 500D,H500,800779D,H1T,,2012-05-18,,
c00930,C-FDML,MD Helicopters,MD 500E,H500,0318E,H1T,,2018-01-18,,
c01348,C-FHHV,MD Helicopters,MD 500E,H500,0540E,H1T,,2018-06-22,,
c01586,C-FIDX,MD Helicopters,MD 500E,H500,0475E,H1T,,2014-11-26,,
c01655,C-FILW,MD Helicopters,MD 500D,H500,110-0851D,H1T,,,,
c016b5,C-FIPO,MD Helicopters,MD 500E,H500,0426E,H1T,,2012-06-08,,
c018bd,C-FJJO,MD Helicopters,MD 500C,H500,1000269S,H1T,,2014-03-14,,
c01b31,C-FKHS,MD Helicopters,MD 500D,H500,1000825D,H1T,,2017-09-21,,
c01fbc,C-FMAL,MD Helicopters,MD 500D,H500,611010D,H1T,,2013-12-18,,
c02073,C-FMHM,MD Helicopters,MD 500E,H500,0380E,H1T,,2013-02-04,,
c025b2,C-FOHD,MD Helicopters,MD 500D,H500,310915,H1T,,2013-07-24,,
c025c1,C-FOHS,MD Helicopters,MD 500D,H500,410950D,H1T,,2010-05-19,,
c02799,C-FOZW,MD Helicopters,MD 500D,H500,1100835D,H1T,,1992-11-16,,
c02d54,C-FREH,MD Helicopters,MD 500D,H500,1100855D,H1T,,2009-03-26,,
c03246,C-FTAZ,MD Helicopters,MD 600N,MD60,RN011,H1T,,2004-01-23,,
c03295,C-FTEA,MD Helicopters,MD 500N,MD52,LN082,H1T,,2008-07-09,,
c0381b,C-FVGK,MD Helicopters,MD 530F,H500,0150FF,H1T,,2011-06-16,,
c03b7b,C-FWNQ,MD Helicopters,MD 500D,H500,811041D,H1T,,2018-08-14,,
c03f70,C-FYAP,MD Helicopters,MD 500D,H500,300700D,H1T,,2017-04-12,,
c04040,C-FYIP,MD Helicopters,MD 500D,H500,1260061D,H1T,,2013-07-18,,
c04b89,C-GCPS,MD Helicopters,MD 500N,MD52,LN024,H1T,,2006-12-08,,
c04cd5,C-GDCM,MD Helicopters,MD 500D,H500,310916D,H1T,,2018-10-16,,
c04ce7,C-GDDE,MD Helicopters,MD 500D,H500,911084D,H1T,,2007-10-05,,
c05428,C-GFWP,MD Helicopters,MD 500N,MD52,LN049,H1T,,2010-01-27,,
c057a7,C-GHFA,MD Helicopters,MD 500D,H500,290459D,H1T,,2018-08-08,,
c057b2,C-GHFL,MD Helicopters,MD 500D,H500,1143D,H1T,,2018-02-01,,
c057c0,C-GHFZ,MD Helicopters,MD 500D,H500,107-0212D,H1T,,,,
c0587c,C-GHNF,MD Helicopters,MD 500D,H500,770165D,H1T,,2008-10-03,,
c058d6,C-GHQR,MD Helicopters,MD 500C,H500,350721S,H1T,,1981-02-25,,
c05964,C-GHWD,MD Helicopters,MD 500E,H500,0457E,H1T,,2014-01-22,,
c059b4,C-GHZF,MD Helicopters,MD 900 Explorer,EXPL,900-00025,H2T,,2016-08-03,,
c05d37,C-GJHU,MD Helicopters,MD 500D,H500,711029D,H1T,,2013-10-01,,
c05d8d,C-GJLC,MD Helicopters,MD 500D,H500,1129D,H1T,,2012-12-14,2017-11-08,
c05fdc,C-GKHV,MD Helicopters,MD 500D,H500,200655D,H1T,,2016-09-02,,
c061ba,C-GLAF,MD Helicopters,MD 500E,H500,0379E,H1T,,2017-05-26,,
c061ea,C-GLCB,MD Helicopters,MD 500D,H500,280259D,H1T,,2017-03-14,,
c06273,C-GLHI,MD Helicopters,MD 500D,H500,110868D,H1T,,2015-08-14,2018-04-21,
c06275,C-GLHK,MD Helicopters,MD 500D,H500,300659D,H1T,,2016-06-15,,
c0627b,C-GLHQ,MD Helicopters,MD 500D,H500,200662D,H1T,,2017-08-21,,
c0627d,C-GLHS,MD Helicopters,MD 500D,H500,1100853D,H1T,,2015-02-27,,
c0627e,C-GLHT,MD Helicopters,MD 500D,H500,390479D,H1T,,2012-10-22,,
c0627f,C-GLHU,MD Helicopters,MD 500D,H500,1200857D,H1T,,2014-10-06,,
c06281,C-GLHW,MD Helicopters,MD 500D,H500,110888D,H1T,,2012-03-22,,
c065bf,C-GMNU,MD Helicopters,MD 500D,H500,380271D,H1T,,2017-08-09,,
c06ce5,C-GPGE,MD Helicopters,MD 500D,H500,1160022D,H1T,,2005-03-24,,
c06cff,C-GPHE,MD Helicopters,MD 500D,H500,600703D,H1T,,2017-03-14,,
c07260,C-GRID,MD Helicopters,MD 500E,H500,0494E,H1T,,2018-08-28,,
c07392,C-GRTX,MD Helicopters,MD 500D,H500,1130D,H1T,,2016-10-13,,
c07404,C-GRYH,MD Helicopters,MD 500D,H500,190442D,H1T,,2017-03-14,,
c074eb,C-GSHE,MD Helicopters,MD 500D,H500,1280431D,H1T,,2008-07-30,,
c074fa,C-GSHT,MD Helicopters,MD 500D,H500,911083D,H1T,,2011-10-20,,
c076c7,C-GSZM,MD Helicopters,MD 500D,H500,1170237D,H1T,,2017-08-17,,
c076c8,C-GSZN,MD Helicopters,MD 500D,H500,1270243D,H1T,,2015-08-18,,
c076cb,C-GSZQ,MD Helicopters,MD 500D,H500,1270246D,H1T,,2016-09-02,,
c07828,C-GTNB,MD Helicopters,MD 500D,H500,116-0011D,H1T,,,,
c07833,C-GTNM,MD Helicopters,MD 500D,H500,490485D,H1T,,2011-11-14,,
c078b4,C-GTSL,MD Helicopters,MD 600N,MD60,RN019,H1T,,2003-09-04,2011-07-29,
c07970,C-GTZR,MD Helicopters,MD 500D,H500,790554D,H1T,,2017-09-19,,
c07a09,C-GUFO,MD Helicopters,MD 500D,H500,290461D,H1T,,2016-09-02,,
c07ab1,C-GUMA,MD Helicopters,MD 500D,H500,890556D,H1T,,2016-09-02,,
c07cd9,C-GVHG,MD Helicopters,MD 500D,H500,570132D,H1T,,2017-01-04,,
c07ff0,C-GWLR,MD Helicopters,MD 530F,H500,0081FF,H1T,,2015-05-11,,
c08126,C-GWXP,MD Helicopters,MD 900 Explorer,EXPL,900-00086,H2T,,2012-10-19,,
c083a6,C-GXWF,MD Helicopters,MD 500C,H500,350720S,H1T,,1978-05-17,,
c084f5,C-GYJC,MD Helicopters,MD 500D,H500,1145D,H1T,,2016-09-02,,
c088c2,C-GZUN,MD Helicopters,MD 500E,H500,0563E,H1T,,,,
c80901,ZK-HER,Kawasaki,369 HS,H500,81-0333S,H1T,,,,
c80924,ZK-HMZ,Kawasaki,369 HS,H500,73-0499S,H1T,,,,
c8093b,ZK-HNT,MD Helicopters,MD 500D,H500,59-0514D,H1T,,,,
c80945,ZK-HOJ,MD Helicopters,MD 500D,H500,49-0491D,H1T,,,,
c8094c,ZK-IDD,MD Helicopters,MD 500D,H500,67-0138D,H1T,,,,
c80959,ZK-HXZ,MD Helicopters,MD 500D,H500,116-0024D,H1T,,,,
c8097a,ZK-HSD,MD Helicopters,MD 500D,H500,109-0595D,H1T,,,,
c8097e,ZK-HSH,MD Helicopters,MD 500D,H500,89-0562D,H1T,,,,
c8098c,ZK-HXX,MD Helicopters,MD 500D,H500,30-0675D,H1T,,,,
c8098d,ZK-HSZ,Kawasaki,369 HS,H500,15-0696S,H1T,,,,
c809b2,ZK-HUW,MD Helicopters,MD 500D,H500,128-0415D,H1T,,,,
c809b3,ZK-HUX,MD Helicopters,MD 500D,H500,117-0607D,H1T,,,,
c80a4b,ZK-HKI,Kawasaki,369 HS,H500,86-0856S,H1T,,,,
c80a67,ZK-HUZ,MD Helicopters,MD 500D,H500,128-0429D,H1T,,,,
c80baa,ZK-HCD,MD Helicopters,MD 500E,H500,0021E,H1T,,,,
c80e1c,ZK-HFT,MD Helicopters,MD 500E,H500,0452E,H1T,,,,
c80ed8,ZK-HHG,MD Helicopters,MD 500D,H500,116-0030D,H1T,,,,
c80f12,ZK-HIA,Kawasaki,369 HS,H500,99-0126S,H1T,,,,
c80f76,ZK-HZG,MD Helicopters,MD 520N,MD52,LN045,H1T,,,,
c80f98,ZK-HWD,Kawasaki,369 HS,H500,64-0606S,H1T,,,,
c81040,ZK-HBY,Kawasaki,369 HS,H500,71-0330S,H1T,,,,
c810ed,ZK-HMF,Kawasaki,369 HS,H500,250711S,H1T,,,,
c81117,ZK-HJB,Kawasaki,369 HS,H500,11-0291S,H1T,,,,
c81156,ZK-HNJ,MD Helicopters,MD 500D,H500,128-0406D,H1T,,,,
c811b4,ZK-HJO,MD Helicopters,MD 500D,H500,107-0204D,H1T,,,,
c81272,ZK-HQW,MD Helicopters,MD 500D,H500,18-0253D,H1T,,,,
c812f9,ZK-HBA,MD Helicopters,MD 500D,H500,51-0970D,H1T,,,,
c8134b,ZK-HTP,Kawasaki,369 HS,H500,6624,H1T,,,,
c813dc,ZK-HJS,MD Helicopters,MD 500E,H500,0198E,H1T,,,,
c8142d,ZK-HGS,Kawasaki,369 HS,H500,32-0375S,H1T,,,,
c814e4,ZK-HVT,MD Helicopters,MD 500D,H500,109-0586D,H1T,,,,
c81515,ZK-HWB,MD Helicopters,MD 500E,H500,0211E,H1T,,,,
c8156d,ZK-HTT,MD Helicopters,MD 500E,H500,0498E,H1T,,,,
c81598,ZK-INM,MD Helicopters,MD 500E,H500,0528E,H1T,,,,
c815ac,ZK-IAC,Kawasaki,369 HS,H500,6644,H1T,,,,
c815ba,ZK-HBS,Kawasaki,369 HS,H500,6622,H1T,,,,
c81685,ZK-HTL,Kawasaki,369 HS,H500,0686S,H1T,,,,
c816b0,ZK-HZP,MD Helicopters,MD 500E,H500,0492E,H1T,,,,
c816b5,ZK-HMO,MD Helicopters,MD 500E,H500,0394E,H1T,,,,
c816b6,ZK-HSC,MD Helicopters,MD 500E,H500,0409E,H1T,,,,
c816b8,ZK-HXU,MD Helicopters,MD 500E,H500,0327E,H1T,,,,
c81793,ZK-HCM,MD Helicopters,MD 500D,H500,6708D,H1T,,,,
c817dc,ZK-HOS,Kawasaki,369 HS,H500,119-0214S,H1T,,,,
c817fa,ZK-HDW,MD Helicopters,MD 520N,MD52,LN072,H1T,,,,
c817fb,ZK-HDN,MD Helicopters,MD 520N,MD52,LN080,H1T,,,,
c81894,ZK-INR,MD Helicopters,MD 520N,MD52,LN009,H1T,,,,
c818a2,ZK-HFJ,MD Helicopters,MD 520N,MD52,LN027,H1T,,,,
c818c5,ZK-ITX,MD Helicopters,MD 520N,MD52,LN070,H1T,,,,
c818ce,ZK-INZ,MD Helicopters,MD 500E,H500,0237E,H1T,,,,
c8190e,ZK-HRF,MD Helicopters,MD 500D,H500,119-0627D,H1T,,,,
c81914,ZK-HRI,MD Helicopters,MD 500D,H500,128-0433D,H1T,,,,
c81915,ZK-HRE,MD Helicopters,MD 500D,H500,1087D,H1T,,,,
c8192f,ZK-HCC,MD Helicopters,MD 500E,H500,0220E,H1T,,,,
c819d9,ZK-HWH,MD Helicopters,MD 520N,MD52,LN098,H1T,,,,
c819db,ZK-HZK,MD Helicopters,MD 500D,H500,79-0561D,H1T,,,,
c81adc,ZK-IFS,MD Helicopters,MD 500E,H500,0181E,H1T,,,,
c81b25,ZK-IHH,MD Helicopters,MD 500E,H500,0227E,H1T,,,,
c81b4b,ZK-IKL,MD Helicopters,MD 500D,H500,80-0753D,H1T,,,,
c81b57,ZK-IMT,MD Helicopters,MD 500D,H500,67-0153D,H1T,,,,
c81b61,ZK-IMD,MD Helicopters,MD 500E,H500,0525E,H1T,,,,
c81bde,ZK-HUJ,MD Helicopters,MD 530F,H500,0149FF,H1T,,,,
c81be9,ZK-HCZ,MD Helicopters,MD 520N,MD52,LN106,H1T,,,,
c81c1e,ZK-IKG,MD Helicopters,MD 520N,MD52,LN018,H1T,,,,
c81c4a,ZK-INO,MD Helicopters,MD 500E,H500,0580E,H1T,,,,
c81c54,ZK-IRA,MD Helicopters,MD 500D,H500,109-0596D,H1T,,,,
c81d3c,ZK-IWX,MD Helicopters,MD 500D,H500,37-0094D,H1T,,,,
c81d4e,ZK-HHY,MD Helicopters,MD 520N,MD52,LN058,H1T,,,,
c81d57,ZK-HUL,MD Helicopters,MD 520N,MD52,LN059,H1T,,,,
c81d60,ZK-HZH,MD Helicopters,MD 500E,H500,0234E,H1T,,,,
c81ddf,ZK-IIE,MD Helicopters,MD 500E,H500,0011E,H1T,,,,
c81e0e,ZK-IPR,MD Helicopters,MD 520N,MD52,LN109,H1T,,,,
c81e10,ZK-HEN,MD Helicopters,MD 520N,MD52,LN019,H1T,,,,
c81e30,ZK-IDS,MD Helicopters,MD 500E,H500,0232E,H1T,,,,
c81e7c,ZK-IEG,MD Helicopters,MD 520N,MD52,LN016,H1T,,,,
c81e83,ZK-HDE,MD Helicopters,MD 500D,H500,61-0992D,H1T,,,,
c81e9e,ZK-IPH,MD Helicopters,MD 500D,H500,91-1062D,H1T,,,,
c81f59,ZK-HAY,MD Helicopters,MD 500D,H500,69-0532D,H1T,,,,
c81ff7,ZK-HQL,Kawasaki,369 HS,H500,122-0438S,H1T,,,,
c82042,ZK-IHI,MD Helicopters,MD 600N,MD60,RN047,H1T,,,,
c820da,ZK-HAC,MD Helicopters,MD 500E,H500,0170E,H1T,,,,
c820e4,ZK-ISO,MD Helicopters,MD 520N,MD52,LN006,H1T,,,,
c820ec,ZK-IEN,MD Helicopters,MD 520N,MD52,LN047,H1T,,,,
c82104,ZK-HRC,MD Helicopters,MD 500E,H500,0414E,H1T,,,,
c82176,ZK-HTN,MD Helicopters,MD 500E,H500,0551E,H1T,,,,
c821d6,ZK-HGF,MD Helicopters,MD 500E,H500,0561E,H1T,,,,
c821f7,ZK-IEK,MD Helicopters,MD 520N,MD52,LN022,H1T,,,,
c82322,ZK-IXS,Kawasaki,369 HS,H500,106-0865S,H1T,,,,
c823de,ZK-IJD,MD Helicopters,MD 600N,MD60,RN029,H1T,,,,
c823ee,ZK-HNE,MD Helicopters,MD 500E,H500,0085E,H1T,,,,
c82455,ZK-HMT,MD Helicopters,MD 500D,H500,39-0480D,H1T,,,,
c8251b,ZK-IML,MD Helicopters,MD 520N,MD52,LN077,H1T,,,,
e0a4c6,LV-JSF,Kawasaki,369 HS,H500,129-0231S,H1T,,,,
e0a515,LV-JTU,Kawasaki,369 HS,H500,80-0250S,H1T,,,,
e0a610,LV-JXP,Kawasaki,369 HS,H500,11-0279S,H1T,,,,
e0c30f,LV-LLO,Kawasaki,369 HS,H500,103-0521S,H1T,,,,
e0c310,LV-LLP,Kawasaki,369 HS,H500,0529S,H1T,,,,
e0c3c8,LV-LOH,Kawasaki,369 HS,H500,0633S,H1T,,,,
e0c3c9,LV-LOI,Kawasaki,369 HS,H500,0640S,H1T,,,,
e0c3cc,LV-LOL,Kawasaki,369 HS,H500,114-0655S,H1T,,,,
e0c3cd,LV-LOM,Kawasaki,369 HS,H500,114-0667S,H1T,,,,
e0c3ce,LV-LON,Kawasaki,369 HS,H500,0670S,H1T,,,,
e0c3d3,LV-LOS,Kawasaki,369 HS,H500,15-0694S,H1T,,,,
e0c506,LV-LTF,Kawasaki,369 HS,H500,25-0708S,H1T,,,,
e0c507,LV-LTG,Kawasaki,369 HS,H500,35-0718S,H1T,,,,
e0c508,LV-LTH,Kawasaki,369 HS,H500,35-0719S,H1T,,,,
e0c509,LV-LTI,Kawasaki,369 HS,H500,45-0729S,H1T,,,,
e0c50a,LV-LTJ,Kawasaki,369 HS,H500,45-0731S,H1T,,,,
e0c50c,LV-LTL,Kawasaki,369 HS,H500,55-0751S,H1T,,,,
e0d186,LV-MFF,Kawasaki,369 HS,H500,56-0816S,H1T,,,,
e17150,LV-WEP,MD Helicopters,MD 520N,MD52,LN039,H1T,,,,
