icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a54aee,N440DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,149873,L2T,,,2023-07-31,2001-01-01
a54b48,N440GW,Grumman,G-44A Widgeon,G44,1410,A2P,,,2023-09-30,1945-01-01
a54ea5,N441DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,152808,L2T,,,2022-07-31,2003-01-01
a5525c,N442DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,152826,L2T,,,2021-07-31,2005-01-01
a559ca,N444DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,151654,L2T,,,2023-09-30,
a55a8c,N444M,Grumman,G-44A Widgeon,G44,1411,A2P,,,,
a55d81,N445DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,152345,L2T,,,2023-07-31,2004-01-01
a55ff1,N4453,Grumman,SCAN 30,G44,31,A2P,,,2022-10-31,1967-01-01
a568a6,N448DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,152347,L2T,,,2021-07-31,2005-01-01
a56eb7,N4492N,Grumman,G-44 Widgeon,G44,1298,A2P,,,2023-08-31,
a5711c,N45PV,Grumman,G-44 Widgeon,G44,1380,A2P,,,2023-07-31,1944-01-01
a5726d,N450DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,152341,L2T,,,2021-07-31,2005-01-01
a5a0ac,N4617N,Grumman,G-44 Widgeon,G44,1364,A2P,,,2021-07-31,1944-01-01
a5b51e,N467RL,Grumman,F6F-3 Hellcat,HCAT,40467,L1P,,,2021-05-31,
a5bef3,N47C,Grumman,G-44 Widgeon,G44,1371,A2P,,,2022-07-31,
a5d0c6,N474JH,Grumman,G-44A Widgeon,G44,1474,A2P,,,,
a5e8a3,N480AK,Grumman,G-44A Widgeon,G44,1346,A2P,,,2022-07-31,1942-01-01
a5fe4c,N48550,Grumman,G-21A Goose,G21,1061,A2P,,,2021-12-31,1939-01-01
a6297d,N4965V,Grumman,F6F-3 Hellcat,HCAT,A-212,L1P,,,,
a6350b,N4998V,Grumman,F6F-5 Hellcat,HCAT,94204,L1P,,,2023-10-31,
a635fb,N5HP,Grumman,FM-2 Wildcat,WCAT,86777,L1P,,,2022-01-31,1945-01-01
a66159,N51ZD,Grumman,G-111 Albatross,U16,137901,A2P,NBS,,2023-12-31,1954-01-01
a66675,N511PK,Grumman,G-1159 Gulfstream II,GLF2,102,L2J,,,2023-07-31,1971-01-01
a666da,N511TL,Grumman,G-1159B Gulfstream IIB,GLF2,199,L2J,,,,
a6a1a4,N5260V,General Motors,TBM-3E Avenger,TBM,91726,L1P,,,2023-07-31,1945-01-01
a6a230,N5264V,General Motors,TBM-3E Avenger,TBM,53353,L1P,,,2022-01-31,1945-01-01
a6a983,N52833,Grumman,G-44 Widgeon,G44,1374,A2P,,,2021-08-31,
a6b104,N530GA,Gulfstream Aerospace,G-1159 Gulfstream II,GLF2,247,L2J,,,2021-06-30,1979-01-01
a6c574,N53503,General Motors,TBM-3E Avenger,TBM,53503,L1P,,,2021-07-31,1948-01-01
a6d641,N54GZ,Grumman,G-73 Mallard,G73,J54,A2P,,,2023-05-31,1950-01-01
a6d780,N54VT,Grumman,G-44 Widgeon,G44,1277,A2P,,,2021-11-30,
a6d897,N540GW,Grumman,SCAN 30,G44,3,A2P,,,2022-01-31,1954-01-01
a704ce,N551TC,Grumman,FM-2 Wildcat,WCAT,47160,L1P,,,2022-08-31,1944-01-01
a761f6,N575L,Grumman,G-44A Widgeon,G44,1463,A2P,,,,
a77fcb,N58204,Grumman,F8F-1 Bearcat,BCAT,95255,L1P,,,2022-11-30,1946-01-01
a783ce,N5833,Grumman,FM-2 Wildcat,WCAT,5833,L1P,,,2021-04-30,1986-01-01
a79681,N58837,Grumman,G-44A Widgeon,G44,1337,A2P,,,,
a7c2de,N6DF,Grumman,G-21A Goose,G21,B-128,A2P,,,2023-12-31,1945-01-01
a7c46b,N6VC,General Motors,TBM-3 Avenger,TBM,53139,L1P,,,2022-01-31,1945-01-01
a7c983,N600ZE,Grumman,G-21A Goose,G21,B-100,A2P,,,2022-04-30,1943-01-01
a7f416,N611SS,Grumman,G-73 Mallard,G73,J-11,A2P,,,2024-03-31,1946-01-01
a7f689,N612DT,Grumman,G-159 Gulfstream I,G159,52,L2T,,,,
a80c32,N6178C,Grumman,F7F-3 Tigercat,TCAT,80483,L2P,,,2023-01-31,
a819ef,N62096,Grumman,G-44 Widgeon,G44,1393,A2P,,,2023-01-31,1944-01-01
a83a07,N6290C,Grumman,FM-2 Wildcat,WCAT,5804,L1P,,,2022-08-31,1945-01-01
a84c01,N63350,Grumman,G-44 Widgeon,G44,1387,A2P,,,2023-05-31,1944-01-01
a8653a,N640,Grumman,G-21G Goose,G21,1201,A2P,,,2024-02-29,1944-01-01
a87767,N6447C,General Motors,TBM-3E Avenger,TBM,53575,L1P,,,2023-10-31,1945-01-01
a88c3f,N65VC,General Motors,TBM-3 Avenger,TBM,2534,L1P,,,,
a8b0c1,N65914,Grumman,G-44 Widgeon,G44,1385,A2P,,,2021-04-30,1944-01-01
a8bff4,N663G,Grumman,G-44A Widgeon,G44,1429,A2P,,,2022-01-31,1945-01-01
a8c66c,N6647K,Grumman,G-44A Widgeon,G44,1206,A2P,,,2022-10-31,1941-01-01
a8cc14,N666SA,Grumman,G-1159 Gulfstream II SP,GLF2,130,L2J,,,,
a8dfc0,N671DF,Grumman,G-44 Widgeon,G44,1274,A2P,,,2021-11-30,1942-01-01
a8e68d,N67271,Grumman,G-44 Widgeon,G44,1390,A2P,,,2022-11-30,
a8f505,N67646,Grumman,G-44 Widgeon,G44,1325,A2P,,,2022-07-31,1943-01-01
a8fcba,N67867,Grumman,G-44 Widgeon,G44,1317,A2P,,,2021-12-31,1943-01-01
a9026a,N68RW,Grumman,F8F-2 Bearcat,BCAT,1217761,L1P,,,2023-05-31,1947-01-01
a90961,N68102,Grumman,G-44 Widgeon,G44,1351,A2P,,,2022-11-30,1945-01-01
a90a15,N68157,Grumman,G-21A Goose,G21,1138,A2P,,,2023-09-30,1947-01-01
a90e3b,N6829C,General Motors,TBM-3U Avenger,TBM,4646,L1P,,,,
a90ef2,N683G,General Motors,TBM-3E Avenger,TBM,53768,L1P,,,2022-09-30,1943-01-01
a910b7,N6830C,General Motors,TBM-3 Avenger,TBM,2379,L1P,,,,
a91132,N6833W,Grumman,G-44 Widgeon,G44,1231,A2P,,,,
a92573,N689JE,Grumman,G-1159 Gulfstream II SP,GLF2,258,L2J,,,,
a9278d,N6894C,General Motors,TBM-3E Avenger,TBM,3688,L1P,,,,
a92dde,N69058,Grumman,G-44 Widgeon,G44,1291,A2P,,,2023-07-31,1943-01-01
a92e00,N69067,Grumman,G-44 Widgeon,G44,1338,A2P,,,2023-08-31,1943-01-01
a94bce,N6987U,Grumman,G-44A Widgeon,G44,1451,A2P,,,2023-07-31,
a9570c,N7001C,General Motors,TBM-3 Avenger,TBM,85794,L1P,,,2022-04-30,1945-01-01
a9586b,N701BN,Grumman,G-159 Gulfstream I,G159,74,L2T,,,2022-03-31,1961-01-01
a9590d,N701J,Grumman,G-44 Widgeon,G44,1373,A2P,,,2024-01-31,
a959a3,N701Q,Grumman,G-44A Widgeon,G44,14,A2P,,,,
a95b22,N70133,Grumman,HU-16C Albatross,U16,137930,A2P,,,2022-02-28,1955-01-01
a95f0c,N7025J,Grumman,HU-16C Albatross,U16,G293,A2P,,,,
a95f10,N7025N,Grumman,HU-16 Albatross,U16,141262,A2P,,,2022-06-30,1955-01-01
a95f29,N7026C,Grumman,HU-16 Albatross,U16,149836,A2P,,,2023-11-30,1951-01-01
a95f95,N7029F,Grumman,HU-16 Albatross,U16,99-7218,A2P,,,2023-08-31,1951-01-01
a9620e,N7030C,General Motors,TBM-3E Avenger,TBM,53454,L1P,,,2021-12-31,
a964e0,N704QZ,General Motors,TBM-3 Avenger,TBM,2416,L1P,,,,
a96f74,N707KD,Grumman,G-1159 Gulfstream II SP,GLF2,214,L2J,,,,
a97278,N708C,Grumman,G-44 Widgeon,G44,1313,A2P,,,2022-05-31,1943-01-01
a97b12,N71Q,Grumman,G-44A Widgeon,G44,1441,A2P,,,2023-06-30,1946-01-01
a981aa,N711VL,Grumman,G-1159 Gulfstream II SP,GLF2,120,L2J,,,,
a98a8c,N7137N,Grumman,G-44A Widgeon,G44,26,A2P,,,,
a9a086,N7195C,Grumman,F7F-3 Tigercat,TCAT,80532,L2P,,,2023-04-30,1944-01-01
a9a15a,N72BP,Grumman,G-1159 Gulfstream II TT,GLF2,238,L2J,,,,
a9a782,N721CN,Grumman,G-1159 Gulfstream II,GLF2,206,L2J,,,2022-12-31,
a9a9be,N7211,Grumman,G-21A Goose,G21,B24,A2P,,,2022-08-31,1944-01-01
a9ae27,N7226C,General Motors,TBM-3E Avenger,TBM,85938,L1P,,,2021-08-31,
a9b949,N7256,Grumman,G-44 Widgeon,G44,1381,A2P,,,,
a9e0c8,N7356,Grumman,G-73 Mallard,G73,J56,A2P,,,2021-07-31,1950-01-01
a9e454,N73642,General Motors,TBM-3 Avenger,TBM,69329,L1P,,,2023-03-31,
a9f031,N74A,Gulfstream Aerospace,G-1159B Gulfstream IIB,GLF2,36,L2J,,,2022-10-31,1968-01-01
aa01fc,N744G,Grumman,G-44 Widgeon,G44,1394,A2P,,,2022-10-31,1944-01-01
aa08ae,N74588,Grumman,G-21A Goose,G21,1165,A2P,,,2023-10-31,1962-01-01
aa0db4,N747MX,Grumman,F7F-3 Tigercat,TCAT,80503,L2P,,,2022-11-30,1945-01-01
aa0dbd,N747NF,Grumman,F8F-2 Bearcat,BCAT,988,L1P,,,2022-12-31,1945-01-01
aa1162,N748MN,Grumman,G-1159 Gulfstream II,GLF2,215,L2J,,,2023-02-28,1977-01-01
aa1674,N7491,Grumman,G-44 Widgeon,G44,1240,A2P,,,2023-04-30,1942-01-01
aa4c8c,N7629C,Grumman,F7F-3 Tigercat,TCAT,80374,L2P,,,2023-08-31,1945-01-01
aa66cb,N77BD,Grumman,G-44 Widgeon,G44,1343,A2P,,,2021-04-30,1943-01-01
aa786c,N774FM,General Motors,FM-2 Wildcat,WCAT,5832,L1P,,,,
aa7d8f,N775WA,Grumman,G-73 Mallard,G73,J21,A2P,,,2022-11-30,1947-01-01
